10/04/20,17:46:44,470,43,532,37,650,52,516
10/04/20,17:46:45,470,44,532,48,650,55,516
10/04/20,17:46:46,470,44,532,57,650,56,516
10/04/20,17:46:47,470,44,532,50,650,55,516
10/04/20,17:46:48,470,41,532,38,650,50,516
10/04/20,17:46:52,470,41,532,51,650,50,516
10/04/20,17:46:53,470,44,532,37,650,56,516
10/04/20,17:46:54,470,46,532,62,650,51,516
10/04/20,17:46:55,470,41,532,31,650,50,516
10/04/20,17:46:56,470,45,532,56,650,57,516
10/04/20,17:46:57,470,48,532,47,650,54,516
10/04/20,17:46:59,470,45,532,29,650,50,516
10/04/20,17:47:00,470,44,532,71,650,55,516
10/04/20,17:47:01,470,42,532,28,650,52,516
10/04/20,17:47:02,470,41,532,36,650,52,516
10/04/20,17:47:03,470,41,532,28,650,51,516
10/04/20,17:47:04,470,42,532,35,650,50,516
10/04/20,17:47:05,470,40,532,35,650,51,516
10/04/20,17:47:06,470,42,532,59,650,52,516
10/04/20,17:47:08,470,43,532,37,650,50,516
10/04/20,17:47:09,470,43,532,44,650,55,516
10/04/20,17:47:10,470,46,532,77,650,51,516
10/04/20,17:47:11,470,42,532,69,650,52,516
10/04/20,17:47:12,470,45,532,30,650,52,516
10/04/20,17:47:13,470,43,532,30,650,52,516
10/04/20,17:47:14,470,46,532,29,650,51,516
10/04/20,17:47:15,470,41,532,65,650,54,516
10/04/20,17:47:17,470,44,532,62,650,51,516
10/04/20,17:47:18,470,46,532,78,650,52,516
10/04/20,17:47:19,470,44,532,70,650,53,516
10/04/20,17:47:20,470,43,532,62,650,55,516
10/04/20,17:47:21,470,45,532,66,650,52,516
10/04/20,17:47:22,470,45,532,50,650,53,516
10/04/20,17:47:23,470,41,532,32,650,51,516
10/04/20,17:47:24,470,44,532,40,650,53,516
10/04/20,17:47:26,470,45,532,57,650,54,516
10/04/20,17:47:27,470,43,532,37,650,52,516
10/04/20,17:47:28,470,43,532,48,650,51,516
10/04/20,17:47:29,470,45,532,81,650,53,516
10/04/20,17:47:30,470,45,532,84,650,55,516
10/04/20,17:47:31,470,44,532,25,650,55,516
10/04/20,17:47:32,470,45,532,59,650,52,516
10/04/20,17:47:33,470,42,532,76,650,50,516
10/04/20,17:47:35,470,43,532,77,650,53,516
10/04/20,17:47:36,470,44,532,39,650,54,516
10/04/20,17:47:37,470,44,532,12,650,51,516
10/04/20,17:47:38,470,44,532,73,650,51,516
10/04/20,17:47:39,470,42,532,10,650,54,516
10/04/20,17:47:40,470,44,532,71,650,51,516
10/04/20,17:47:41,470,43,532,50,650,54,516
10/04/20,17:47:43,470,43,532,9,650,54,516
10/04/20,17:47:44,470,42,532,24,650,51,516
10/04/20,17:47:45,470,42,532,61,650,52,516
10/04/20,17:47:46,470,44,532,96,650,51,516
10/04/20,17:47:47,470,44,532,103,650,52,516
10/04/20,17:47:48,470,46,532,99,650,53,516
10/04/20,17:47:49,470,45,532,83,650,51,516
10/04/20,17:47:50,470,43,532,63,650,51,516
10/04/20,17:47:52,470,43,532,15,650,53,516
10/04/20,17:47:53,470,47,532,64,650,51,516
10/04/20,17:47:54,470,42,532,96,650,52,516
10/04/20,17:47:55,470,45,532,96,650,51,516
10/04/20,17:47:56,470,43,532,95,650,52,516
10/04/20,17:47:57,470,44,532,92,650,51,516
10/04/20,17:47:58,470,44,532,66,650,50,516
10/04/20,17:47:59,470,42,532,14,650,53,516
10/04/20,17:48:01,470,41,532,62,650,53,516
10/04/20,17:48:02,470,43,532,20,650,55,516
10/04/20,17:48:03,470,43,532,18,650,53,516
10/04/20,17:48:04,470,44,532,24,650,52,516
10/04/20,17:48:05,470,43,532,49,650,50,516
10/04/20,17:48:06,470,44,532,91,650,50,516
10/04/20,17:48:07,470,45,532,69,650,54,516
10/04/20,17:48:08,470,46,532,48,650,52,516
10/04/20,17:48:10,470,42,532,10,650,54,516
