start,year,month,day,hour,minute,second,zero_ad,current_ad,measured_co2,avarage_irga_temperature,humidity,humidity_sensor_temperature,gas_stream_pressure,igr_detector_temperature,datetime
W M,2020,10,22,13,17,56,55061,51680,436.33,45.30,17.60,28.70,1032,11.5,10/22/2020 17:17:31.201498
W M,2020,10,22,13,17,57,55061,51682,435.88,45.30,17.60,28.70,1032,11.6,10/22/2020 17:17:32.220773
W M,2020,10,22,13,17,58,55061,51683,435.60,45.30,17.60,28.70,1032,11.6,10/22/2020 17:17:33.229077
W M,2020,10,22,13,17,59,55061,51684,435.40,45.20,17.60,28.70,1032,11.5,10/22/2020 17:17:34.237381
W M,2020,10,22,13,18,00,55061,51685,435.20,45.20,17.60,28.70,1033,11.6,10/22/2020 17:17:35.242694
W M,2020,10,22,13,18,01,55061,51686,435.01,45.20,17.60,28.70,1033,11.5,10/22/2020 17:17:36.344747
W M,2020,10,22,13,18,02,55061,51686,434.86,45.20,17.60,28.70,1033,11.5,10/22/2020 17:17:37.262291
W M,2020,10,22,13,18,03,55061,51688,434.50,45.20,17.60,28.70,1033,11.5,10/22/2020 17:17:38.285555
W M,2020,10,22,13,18,04,55061,51691,434.02,45.20,17.60,28.70,1033,11.5,10/22/2020 17:17:39.400575
W M,2020,10,22,13,18,05,55061,51692,433.77,45.20,17.60,28.70,1033,11.6,10/22/2020 17:17:40.289198
W M,2020,10,22,13,18,06,55061,51693,433.75,45.20,17.60,28.70,1033,11.5,10/22/2020 17:17:41.302489
W M,2020,10,22,13,18,07,55061,51692,433.79,45.20,17.60,28.70,1033,11.5,10/22/2020 17:17:42.316778
W M,2020,10,22,13,18,08,55061,51692,433.78,45.20,17.60,28.70,1033,11.5,10/22/2020 17:17:43.330066
W M,2020,10,22,13,18,09,55061,51693,433.64,45.20,17.60,28.70,1033,11.6,10/22/2020 17:17:44.327405
W M,2020,10,22,13,18,10,55061,51693,433.61,45.30,17.60,28.70,1033,11.5,10/22/2020 17:17:45.338697
W M,2020,10,22,13,18,11,55061,51693,433.59,45.30,17.60,28.70,1033,11.5,10/22/2020 17:17:46.446733
W M,2020,10,22,13,18,12,55061,51692,433.73,45.30,17.60,28.70,1033,11.6,10/22/2020 17:17:47.359293
W M,2020,10,22,13,18,13,55061,51692,433.76,45.30,17.60,28.70,1033,11.5,10/22/2020 17:17:48.362610
W M,2020,10,22,13,18,14,55061,51693,433.61,45.30,17.60,28.70,1033,11.5,10/22/2020 17:17:49.386872
W M,2020,10,22,13,18,15,55061,51694,433.45,45.30,17.60,28.70,1033,11.5,10/22/2020 17:17:50.381213
W M,2020,10,22,13,18,16,55061,51694,433.43,45.30,17.60,28.70,1033,11.6,10/22/2020 17:17:51.389515
W M,2020,10,22,13,18,17,55061,51694,433.39,45.30,17.60,28.70,1033,11.5,10/22/2020 17:17:52.386850
W M,2020,10,22,13,18,18,55061,51695,433.23,45.30,17.60,28.70,1033,11.5,10/22/2020 17:17:53.403132
W M,2020,10,22,13,18,19,55061,51696,433.11,45.30,17.60,28.70,1033,11.5,10/22/2020 17:17:54.414428
W M,2020,10,22,13,18,20,55061,51696,433.11,45.30,17.60,28.70,1033,11.5,10/22/2020 17:17:55.431708
W M,2020,10,22,13,18,21,55061,51696,433.00,45.30,17.60,28.70,1033,11.5,10/22/2020 17:17:56.443004
W M,2020,10,22,13,18,22,55061,51696,432.73,45.30,17.70,28.70,1034,11.5,10/22/2020 17:17:57.447318
W M,2020,10,22,13,18,23,55061,51698,432.19,45.30,17.70,28.70,1034,11.5,10/22/2020 17:17:58.465595
W M,2020,10,22,13,18,24,55061,51702,431.40,45.30,17.70,28.70,1034,11.5,10/22/2020 17:17:59.467916
W M,2020,10,22,13,18,25,55061,51706,430.74,45.30,17.70,28.70,1034,11.5,10/22/2020 17:18:00.492175
W M,2020,10,22,13,18,26,55061,51710,430.13,45.30,17.60,28.70,1034,11.6,10/22/2020 17:18:01.497488
W M,2020,10,22,13,18,27,55061,51713,429.68,45.30,17.60,28.70,1034,11.6,10/22/2020 17:18:02.493824
W M,2020,10,22,13,18,28,55061,51714,429.44,45.30,17.60,28.70,1034,11.5,10/22/2020 17:18:03.518084
W M,2020,10,22,13,18,29,55061,51715,429.36,45.20,17.60,28.70,1034,11.5,10/22/2020 17:18:04.508444
W M,2020,10,22,13,18,30,55061,51716,429.24,45.20,17.60,28.70,1034,11.5,10/22/2020 17:18:05.530703
W M,2020,10,22,13,18,31,55061,51715,429.41,45.20,17.60,28.70,1034,11.5,10/22/2020 17:18:06.537013
W M,2020,10,22,13,18,32,55061,51715,429.58,45.20,17.50,28.70,1034,11.6,10/22/2020 17:18:07.646048
W M,2020,10,22,13,18,33,55061,51714,429.80,45.20,17.50,28.70,1034,11.6,10/22/2020 17:18:08.552624
W M,2020,10,22,13,18,34,55061,51712,430.02,45.30,17.50,28.70,1034,11.6,10/22/2020 17:18:09.562920
W M,2020,10,22,13,18,35,55061,51711,430.42,45.30,17.50,28.70,1034,11.6,10/22/2020 17:18:10.592171
W M,2020,10,22,13,18,36,55061,51709,430.63,45.30,17.50,28.70,1034,11.6,10/22/2020 17:18:11.579528
W M,2020,10,22,13,18,37,55061,51709,430.68,45.30,17.50,28.70,1034,11.6,10/22/2020 17:18:12.589827
W M,2020,10,22,13,18,38,55061,51709,430.72,45.30,17.40,28.70,1034,11.6,10/22/2020 17:18:13.602121
W M,2020,10,22,13,18,39,55061,51708,430.99,45.30,17.40,28.70,1034,11.6,10/22/2020 17:18:14.610425
W M,2020,10,22,13,18,40,55061,51706,431.32,45.30,17.40,28.70,1034,11.6,10/22/2020 17:18:15.613741
W M,2020,10,22,13,18,41,55061,51705,431.66,45.30,17.40,28.70,1033,11.6,10/22/2020 17:18:16.623042
W M,2020,10,22,13,18,42,55061,51702,432.02,45.30,17.40,28.70,1033,11.6,10/22/2020 17:18:17.653290
W M,2020,10,22,13,18,43,55061,51701,432.27,45.30,17.40,28.70,1033,11.6,10/22/2020 17:18:18.652616
W M,2020,10,22,13,18,44,55061,51700,432.49,45.20,17.40,28.70,1033,11.6,10/22/2020 17:18:19.662913
W M,2020,10,22,13,18,45,55061,51698,432.79,45.20,17.40,28.70,1033,11.6,10/22/2020 17:18:20.667228
W M,2020,10,22,13,18,46,55061,51696,433.12,45.20,17.40,28.70,1033,11.6,10/22/2020 17:18:21.686503
W M,2020,10,22,13,18,47,55061,51695,433.16,45.20,17.40,28.70,1033,11.6,10/22/2020 17:18:22.802519
W M,2020,10,22,13,18,48,55061,51694,433.31,45.20,17.30,28.70,1033,11.6,10/22/2020 17:18:23.699122
W M,2020,10,22,13,18,49,55061,51693,433.61,45.20,17.30,28.70,1033,11.6,10/22/2020 17:18:24.714405
W M,2020,10,22,13,18,50,55061,51691,433.97,45.20,17.30,28.70,1033,11.6,10/22/2020 17:18:25.703761
W M,2020,10,22,13,18,51,55061,51690,434.15,45.20,17.30,28.70,1033,11.7,10/22/2020 17:18:26.810801
W M,2020,10,22,13,18,52,55061,51689,434.32,45.20,17.30,28.70,1033,11.6,10/22/2020 17:18:27.737325
W M,2020,10,22,13,18,53,55061,51687,434.65,45.20,17.30,28.70,1033,11.6,10/22/2020 17:18:28.843367
W M,2020,10,22,13,18,54,55061,51685,435.02,45.20,17.30,28.70,1033,11.6,10/22/2020 17:18:29.852667
W M,2020,10,22,13,18,55,55061,51683,435.26,45.20,17.30,28.70,1033,11.6,10/22/2020 17:18:30.762233
W M,2020,10,22,13,18,56,55061,51683,435.29,45.20,17.30,28.70,1033,11.6,10/22/2020 17:18:31.790485
W M,2020,10,22,13,18,57,55061,51683,435.31,45.30,17.30,28.70,1033,11.6,10/22/2020 17:18:32.779840
W M,2020,10,22,13,18,58,55061,51682,435.47,45.30,17.20,28.70,1033,11.6,10/22/2020 17:18:33.788143
W M,2020,10,22,13,18,59,55061,51681,435.74,45.30,17.20,28.70,1033,11.6,10/22/2020 17:18:34.793456
W M,2020,10,22,13,19,00,55061,51679,435.97,45.30,17.20,28.70,1033,11.6,10/22/2020 17:18:35.807743
W M,2020,10,22,13,19,01,55061,51678,436.18,45.20,17.20,28.70,1033,11.6,10/22/2020 17:18:36.909796
W M,2020,10,22,13,19,02,55061,51678,436.23,45.20,17.20,28.70,1033,11.6,10/22/2020 17:18:37.818366
W M,2020,10,22,13,19,03,55061,51678,436.26,45.20,17.20,28.70,1033,11.6,10/22/2020 17:18:38.841629
W M,2020,10,22,13,19,04,55061,51677,436.59,45.20,17.20,28.70,1033,11.6,10/22/2020 17:18:39.848935
W M,2020,10,22,13,19,05,55061,51674,436.96,45.20,17.20,28.70,1033,11.6,10/22/2020 17:18:40.867212
W M,2020,10,22,13,19,06,55061,51673,437.21,45.20,17.20,28.70,1033,11.6,10/22/2020 17:18:41.964280
W M,2020,10,22,13,19,07,55061,51671,437.53,45.20,17.20,28.70,1033,11.6,10/22/2020 17:18:42.877837
W M,2020,10,22,13,19,08,55061,51669,437.86,45.20,17.20,28.70,1033,11.6,10/22/2020 17:18:43.894119
W M,2020,10,22,13,19,09,55061,51667,438.24,45.20,17.20,28.70,1033,11.6,10/22/2020 17:18:45.007144
W M,2020,10,22,13,19,10,55061,51664,438.58,45.20,17.20,28.70,1033,11.6,10/22/2020 17:18:45.901750
W M,2020,10,22,13,19,11,55061,51662,438.97,45.20,17.20,28.70,1033,11.6,10/22/2020 17:18:46.930999
W M,2020,10,22,13,19,12,55061,51660,439.24,45.30,17.10,28.70,1033,11.6,10/22/2020 17:18:47.911377
W M,2020,10,22,13,19,13,55061,51659,439.56,45.30,17.10,28.70,1033,11.6,10/22/2020 17:18:48.940627
W M,2020,10,22,13,19,14,55061,51657,439.79,45.30,17.10,28.70,1033,11.6,10/22/2020 17:18:49.931974
W M,2020,10,22,13,19,15,55061,51656,440.01,45.30,17.10,28.70,1033,11.6,10/22/2020 17:18:50.958232
W M,2020,10,22,13,19,16,55061,51654,440.31,45.30,17.10,28.70,1033,11.6,10/22/2020 17:18:51.975511
W M,2020,10,22,13,19,17,55061,51652,440.62,45.30,17.10,28.70,1033,11.6,10/22/2020 17:18:52.965860
W M,2020,10,22,13,19,18,55061,51652,440.67,45.30,17.10,28.70,1033,11.6,10/22/2020 17:18:53.993114
W M,2020,10,22,13,19,19,55061,51651,440.85,45.30,17.10,28.70,1033,11.6,10/22/2020 17:18:54.992443
W M,2020,10,22,13,19,20,55061,51650,441.08,45.30,17.10,28.70,1033,11.6,10/22/2020 17:18:55.991771
W M,2020,10,22,13,19,21,55061,51649,441.31,45.30,17.10,28.70,1033,11.6,10/22/2020 17:18:57.002069
W M,2020,10,22,13,19,22,55061,51648,441.37,45.20,17.10,28.70,1033,11.6,10/22/2020 17:18:58.008378
W M,2020,10,22,13,19,23,55061,51648,441.38,45.20,17.10,28.70,1033,11.6,10/22/2020 17:18:59.018677
W M,2020,10,22,13,19,24,55061,51647,441.54,45.20,17.10,28.70,1033,11.6,10/22/2020 17:19:00.147658
W M,2020,10,22,13,19,25,55061,51647,441.66,45.20,17.10,28.70,1033,11.6,10/22/2020 17:19:01.054233
W M,2020,10,22,13,19,26,55061,51646,441.78,45.20,17.10,28.70,1033,11.6,10/22/2020 17:19:02.056552
W M,2020,10,22,13,19,27,55061,51645,441.91,45.20,17.10,28.70,1033,11.6,10/22/2020 17:19:03.067850
W M,2020,10,22,13,19,28,55061,51644,442.08,45.20,17.10,28.70,1033,11.6,10/22/2020 17:19:04.079144
W M,2020,10,22,13,19,29,55061,51644,442.12,45.20,17.10,28.70,1032,11.6,10/22/2020 17:19:05.501342
W M,2020,10,22,13,19,30,55061,51643,442.30,45.30,17.00,28.70,1032,11.6,10/22/2020 17:19:06.113704
W M,2020,10,22,13,19,31,55061,51643,442.42,45.30,17.00,28.70,1032,11.6,10/22/2020 17:19:07.195811
W M,2020,10,22,13,19,32,55061,51642,442.58,45.20,17.10,28.70,1032,11.6,10/22/2020 17:19:08.144278
W M,2020,10,22,13,19,33,55061,51641,442.66,45.20,17.10,28.70,1032,11.6,10/22/2020 17:19:09.114680
W M,2020,10,22,13,19,34,55061,51641,442.67,45.20,17.10,28.70,1032,11.6,10/22/2020 17:19:10.133954
W M,2020,10,22,13,19,35,55061,51642,442.65,45.20,17.10,28.70,1032,11.6,10/22/2020 17:19:11.145250
W M,2020,10,22,13,19,36,55061,51641,442.76,45.20,17.00,28.70,1032,11.6,10/22/2020 17:19:12.157543
W M,2020,10,22,13,19,37,55061,51639,443.00,45.20,17.00,28.70,1032,11.6,10/22/2020 17:19:13.157867
W M,2020,10,22,13,19,38,55061,51639,443.03,45.20,17.00,28.70,1032,11.6,10/22/2020 17:19:14.172158
W M,2020,10,22,13,19,39,55061,51638,443.19,45.20,17.00,28.70,1032,11.6,10/22/2020 17:19:15.192428
W M,2020,10,22,13,19,40,55061,51638,443.31,45.20,17.00,28.70,1032,11.6,10/22/2020 17:19:16.184774
W M,2020,10,22,13,19,41,55061,51637,443.51,45.20,17.00,28.70,1032,11.6,10/22/2020 17:19:17.198064
W M,2020,10,22,13,19,43,55061,51635,443.84,45.20,17.00,28.70,1032,11.6,10/22/2020 17:19:18.202380
W M,2020,10,22,13,19,44,55061,51633,444.06,45.20,17.00,28.70,1032,11.6,10/22/2020 17:19:19.207690
W M,2020,10,22,13,19,45,55061,51633,444.07,45.20,17.00,28.70,1032,11.6,10/22/2020 17:19:20.310741
W M,2020,10,22,13,19,46,55061,51633,444.18,45.20,17.00,28.70,1032,11.6,10/22/2020 17:19:21.227292
W M,2020,10,22,13,19,47,55061,51631,444.43,45.20,17.00,28.70,1032,11.6,10/22/2020 17:19:22.249557
W M,2020,10,22,13,19,48,55061,51630,444.57,45.30,17.00,28.70,1032,11.6,10/22/2020 17:19:23.256866
W M,2020,10,22,13,19,49,55061,51629,444.82,45.30,17.00,28.70,1032,11.6,10/22/2020 17:19:24.378863
W M,2020,10,22,13,19,50,55061,51628,445.04,45.30,17.00,28.70,1032,11.5,10/22/2020 17:19:25.272474
W M,2020,10,22,13,19,51,55061,51627,445.09,45.30,17.00,28.60,1032,11.6,10/22/2020 17:19:26.282774
W M,2020,10,22,13,19,52,55061,51626,445.24,45.30,17.00,28.60,1032,11.6,10/22/2020 17:19:27.304042
W M,2020,10,22,13,19,53,55061,51626,445.37,45.30,17.00,28.60,1032,11.6,10/22/2020 17:19:28.308356
W M,2020,10,22,13,19,54,55061,51625,445.44,45.30,17.00,28.60,1032,11.6,10/22/2020 17:19:29.317657
W M,2020,10,22,13,19,55,55061,51625,445.45,45.30,17.00,28.60,1032,11.6,10/22/2020 17:19:30.322969
W M,2020,10,22,13,19,56,55061,51625,445.57,45.30,17.00,28.60,1032,11.6,10/22/2020 17:19:31.322296
W M,2020,10,22,13,19,57,55061,51624,445.74,45.30,17.00,28.60,1032,11.6,10/22/2020 17:19:32.328606
W M,2020,10,22,13,19,58,55061,51622,445.94,45.30,17.00,28.60,1032,11.6,10/22/2020 17:19:33.338903
W M,2020,10,22,13,19,59,55061,51621,446.25,45.30,17.00,28.60,1032,11.6,10/22/2020 17:19:34.358179
W M,2020,10,22,13,20,00,55061,51619,446.56,45.30,17.00,28.60,1032,11.6,10/22/2020 17:19:35.369476
W M,2020,10,22,13,20,01,55061,51618,446.71,45.30,17.00,28.60,1032,11.5,10/22/2020 17:19:36.377779
W M,2020,10,22,13,20,02,55061,51617,446.88,45.30,17.00,28.60,1032,11.5,10/22/2020 17:19:37.391070
W M,2020,10,22,13,20,03,55061,51616,446.98,45.30,17.00,28.60,1032,11.6,10/22/2020 17:19:38.392392
W M,2020,10,22,13,20,04,55061,51616,446.99,45.30,17.00,28.60,1032,11.5,10/22/2020 17:19:39.402693
W M,2020,10,22,13,20,05,55061,51616,446.99,45.30,17.00,28.60,1032,11.5,10/22/2020 17:19:40.508735
W M,2020,10,22,13,20,06,55061,51617,446.88,45.30,17.00,28.60,1032,11.6,10/22/2020 17:19:41.419299
W M,2020,10,22,13,20,07,55061,51616,447.01,45.30,17.00,28.60,1032,11.6,10/22/2020 17:19:42.422615
W M,2020,10,22,13,20,08,55061,51615,447.17,45.30,17.00,28.60,1032,11.5,10/22/2020 17:19:43.454855
W M,2020,10,22,13,20,09,55061,51615,447.19,45.30,17.00,28.60,1032,11.6,10/22/2020 17:19:44.440220
W M,2020,10,22,13,20,10,55061,51615,447.19,45.30,17.00,28.60,1032,11.6,10/22/2020 17:19:45.462486
W M,2020,10,22,13,20,11,55061,51616,446.95,45.30,17.00,28.60,1032,11.6,10/22/2020 17:19:46.477771
W M,2020,10,22,13,20,12,55061,51618,446.58,45.30,17.00,28.60,1032,11.5,10/22/2020 17:19:47.484080
W M,2020,10,22,13,20,13,55061,51618,446.71,45.30,17.00,28.60,1032,11.5,10/22/2020 17:19:48.497371
W M,2020,10,22,13,20,14,55061,51617,446.95,45.30,17.00,28.60,1032,11.5,10/22/2020 17:19:49.508668
W M,2020,10,22,13,20,15,55061,51615,447.17,45.30,17.00,28.60,1032,11.5,10/22/2020 17:19:50.504004
W M,2020,10,22,13,20,16,55061,51614,447.34,45.30,17.00,28.60,1032,11.5,10/22/2020 17:19:51.536245
W M,2020,10,22,13,20,17,55061,51614,447.48,45.30,16.90,28.60,1032,11.5,10/22/2020 17:19:52.516622
W M,2020,10,22,13,20,18,55061,51613,447.53,45.30,16.90,28.60,1032,11.5,10/22/2020 17:19:53.628652
W M,2020,10,22,13,20,19,55061,51612,447.69,45.30,16.90,28.60,1032,11.6,10/22/2020 17:19:54.538218
W M,2020,10,22,13,20,20,55061,51611,447.90,45.30,16.90,28.60,1032,11.5,10/22/2020 17:19:55.561481
W M,2020,10,22,13,20,21,55061,51610,448.04,45.30,16.90,28.60,1032,11.5,10/22/2020 17:19:56.863002
W M,2020,10,22,13,20,22,55061,51610,448.05,45.30,16.90,28.60,1032,11.5,10/22/2020 17:19:57.572106
W M,2020,10,22,13,20,23,55061,51610,448.12,45.20,16.90,28.60,1032,11.5,10/22/2020 17:19:58.598362
W M,2020,10,22,13,20,24,55061,51609,448.30,45.30,16.90,28.60,1032,11.5,10/22/2020 17:19:59.687448
W M,2020,10,22,13,20,25,55061,51608,448.50,45.30,16.90,28.60,1032,11.5,10/22/2020 17:20:00.599013
W M,2020,10,22,13,20,26,55061,51607,448.64,45.30,16.90,28.60,1032,11.5,10/22/2020 17:20:01.620280
W M,2020,10,22,13,20,27,55061,51605,448.91,45.30,16.90,28.60,1032,11.5,10/22/2020 17:20:02.609636
W M,2020,10,22,13,20,28,55061,51604,449.07,45.30,16.90,28.60,1032,11.5,10/22/2020 17:20:03.620931
W M,2020,10,22,13,20,29,55061,51603,449.23,45.30,16.90,28.60,1032,11.5,10/22/2020 17:20:04.726974
W M,2020,10,22,13,20,30,55061,51601,449.65,45.30,16.90,28.60,1032,11.5,10/22/2020 17:20:05.658483
W M,2020,10,22,13,20,31,55061,51598,450.15,45.30,16.90,28.60,1032,11.5,10/22/2020 17:20:06.661800
W M,2020,10,22,13,20,32,55061,51596,450.56,45.20,16.90,28.60,1032,11.5,10/22/2020 17:20:07.677084
W M,2020,10,22,13,20,33,55061,51594,450.77,45.20,16.90,28.60,1032,11.6,10/22/2020 17:20:08.773154
W M,2020,10,22,13,20,34,55061,51593,450.89,45.20,16.90,28.60,1032,11.5,10/22/2020 17:20:09.684715
W M,2020,10,22,13,20,35,55061,51593,450.91,45.20,16.90,28.60,1032,11.5,10/22/2020 17:20:10.693020
W M,2020,10,22,13,20,36,55061,51592,451.05,45.20,16.90,28.60,1032,11.5,10/22/2020 17:20:11.715286
W M,2020,10,22,13,20,37,55061,51592,451.09,45.20,16.90,28.60,1032,11.5,10/22/2020 17:20:12.735558
W M,2020,10,22,13,20,38,55061,51592,451.09,45.20,16.90,28.60,1032,11.6,10/22/2020 17:20:13.718929
W M,2020,10,22,13,20,39,55061,51592,451.20,45.30,16.90,28.60,1032,11.6,10/22/2020 17:20:14.722246
W M,2020,10,22,13,20,40,55061,51591,451.32,45.30,16.90,28.60,1032,11.5,10/22/2020 17:20:15.742517
W M,2020,10,22,13,20,41,55061,51589,451.67,45.30,16.90,28.60,1032,11.6,10/22/2020 17:20:16.742844
W M,2020,10,22,13,20,42,55061,51587,451.92,45.30,16.90,28.60,1032,11.5,10/22/2020 17:20:17.752143
W M,2020,10,22,13,20,43,55061,51587,451.95,45.30,16.90,28.50,1032,11.6,10/22/2020 17:20:18.771418
W M,2020,10,22,13,20,44,55061,51587,451.97,45.30,16.90,28.50,1032,11.5,10/22/2020 17:20:19.786703
W M,2020,10,22,13,20,45,55061,51587,451.87,45.30,16.90,28.50,1032,11.5,10/22/2020 17:20:20.790022
W M,2020,10,22,13,20,46,55061,51588,451.82,45.30,16.90,28.50,1032,11.5,10/22/2020 17:20:21.798324
W M,2020,10,22,13,20,47,55061,51588,451.86,45.20,16.90,28.50,1032,11.5,10/22/2020 17:20:22.802639
W M,2020,10,22,13,20,48,55061,51587,452.00,45.20,16.90,28.50,1032,11.5,10/22/2020 17:20:23.812938
W M,2020,10,22,13,20,49,55061,51587,452.02,45.20,16.90,28.50,1032,11.5,10/22/2020 17:20:24.822237
W M,2020,10,22,13,20,50,55061,51587,452.16,45.20,16.90,28.50,1032,11.6,10/22/2020 17:20:25.827552
W M,2020,10,22,13,20,51,55061,51586,452.33,45.20,16.90,28.50,1032,11.6,10/22/2020 17:20:26.852808
W M,2020,10,22,13,20,52,55061,51584,452.65,45.20,16.90,28.50,1032,11.5,10/22/2020 17:20:27.933919
W M,2020,10,22,13,20,53,55061,51582,452.87,45.20,16.90,28.50,1032,11.6,10/22/2020 17:20:28.854457
W M,2020,10,22,13,20,54,55061,51582,452.79,45.20,16.90,28.50,1032,11.6,10/22/2020 17:20:29.874728
W M,2020,10,22,13,20,55,55061,51583,452.65,45.30,16.90,28.50,1032,11.5,10/22/2020 17:20:30.883035
W M,2020,10,22,13,20,56,55061,51584,452.59,45.30,16.90,28.50,1032,11.5,10/22/2020 17:20:31.897320
W M,2020,10,22,13,20,57,55061,51584,452.60,45.30,16.90,28.50,1032,11.5,10/22/2020 17:20:32.898645
W M,2020,10,22,13,20,58,55061,51584,452.60,45.20,16.90,28.50,1032,11.5,10/22/2020 17:20:34.026626
W M,2020,10,22,13,20,59,55061,51583,452.76,45.20,16.80,28.50,1032,11.6,10/22/2020 17:20:34.918242
W M,2020,10,22,13,21,00,55061,51582,453.04,45.20,16.80,28.50,1032,11.5,10/22/2020 17:20:35.934525
W M,2020,10,22,13,21,01,55061,51580,453.34,45.20,16.80,28.50,1032,11.5,10/22/2020 17:20:36.932855
W M,2020,10,22,13,21,02,55061,51579,453.44,45.20,16.80,28.50,1032,11.6,10/22/2020 17:20:37.943154
W M,2020,10,22,13,21,03,55061,51579,453.47,45.20,16.80,28.50,1031,11.6,10/22/2020 17:20:38.957440
W M,2020,10,22,13,21,04,55061,51580,453.31,45.20,16.80,28.50,1032,11.5,10/22/2020 17:20:39.957767
W M,2020,10,22,13,21,05,55061,51581,453.16,45.20,16.80,28.50,1032,11.5,10/22/2020 17:20:40.985020
W M,2020,10,22,13,21,06,55061,51581,453.13,45.20,16.80,28.50,1032,11.5,10/22/2020 17:20:41.989334
W M,2020,10,22,13,21,07,55061,51581,453.14,45.20,16.80,28.50,1032,11.5,10/22/2020 17:20:42.994645
W M,2020,10,22,13,21,08,55061,51581,453.11,45.20,16.80,28.50,1032,11.6,10/22/2020 17:20:44.011926
W M,2020,10,22,13,21,09,55061,51582,453.09,45.20,16.80,28.50,1031,11.6,10/22/2020 17:20:45.012251
W M,2020,10,22,13,21,10,55061,51581,453.24,45.20,16.80,28.50,1031,11.5,10/22/2020 17:20:46.130261
W M,2020,10,22,13,21,11,55061,51580,453.34,45.20,16.80,28.40,1031,11.6,10/22/2020 17:20:47.344018
W M,2020,10,22,13,21,12,55061,51580,453.30,45.20,16.80,28.40,1031,11.5,10/22/2020 17:20:48.054117
W M,2020,10,22,13,21,13,55061,51581,453.28,45.20,16.80,28.40,1031,11.5,10/22/2020 17:20:49.045465
W M,2020,10,22,13,21,14,55061,51580,453.35,45.20,16.80,28.40,1031,11.6,10/22/2020 17:20:50.049782
W M,2020,10,22,13,21,15,55061,51580,453.48,45.20,16.80,28.40,1031,11.5,10/22/2020 17:20:51.060079
W M,2020,10,22,13,21,16,55061,51579,453.53,45.20,16.80,28.40,1031,11.6,10/22/2020 17:20:52.078358
W M,2020,10,22,13,21,17,55061,51579,453.54,45.20,16.80,28.40,1031,11.6,10/22/2020 17:20:53.089651
W M,2020,10,22,13,21,18,55061,51579,453.67,45.20,16.80,28.40,1031,11.5,10/22/2020 17:20:54.097955
W M,2020,10,22,13,21,19,55061,51578,453.71,45.20,16.80,28.40,1031,11.5,10/22/2020 17:20:55.103267
W M,2020,10,22,13,21,20,55061,51578,453.62,45.20,16.80,28.40,1031,11.5,10/22/2020 17:20:56.123539
W M,2020,10,22,13,21,21,55061,51579,453.56,45.20,16.80,28.40,1031,11.5,10/22/2020 17:20:57.117880
W M,2020,10,22,13,21,22,55061,51579,453.46,45.20,16.80,28.40,1031,11.5,10/22/2020 17:20:58.131172
W M,2020,10,22,13,21,23,55061,51580,453.51,45.30,16.80,28.40,1031,11.5,10/22/2020 17:20:59.142466
W M,2020,10,22,13,21,24,55061,51579,453.57,45.30,16.80,28.40,1031,11.5,10/22/2020 17:21:00.141796
W M,2020,10,22,13,21,25,55061,51579,453.57,45.20,16.80,28.40,1031,11.5,10/22/2020 17:21:01.162067
W M,2020,10,22,13,21,26,55061,51579,453.57,45.20,16.80,28.40,1031,11.6,10/22/2020 17:21:02.168374
W M,2020,10,22,13,21,27,55061,51579,453.58,45.20,16.80,28.40,1031,11.5,10/22/2020 17:21:03.189644
W M,2020,10,22,13,21,28,55061,51579,453.59,45.20,16.80,28.40,1031,11.6,10/22/2020 17:21:04.195953
W M,2020,10,22,13,21,30,55061,51578,453.75,45.20,16.80,28.40,1031,11.6,10/22/2020 17:21:05.200268
W M,2020,10,22,13,21,31,55061,51577,453.93,45.20,16.80,28.40,1031,11.5,10/22/2020 17:21:06.208571
W M,2020,10,22,13,21,32,55061,51576,454.09,45.20,16.80,28.40,1031,11.6,10/22/2020 17:21:07.216876
W M,2020,10,22,13,21,33,55061,51576,454.11,45.20,16.80,28.40,1031,11.5,10/22/2020 17:21:08.315937
W M,2020,10,22,13,21,34,55061,51577,453.98,45.20,16.80,28.40,1031,11.6,10/22/2020 17:21:09.233483
W M,2020,10,22,13,21,35,55061,51577,453.83,45.20,16.80,28.40,1031,11.6,10/22/2020 17:21:10.254752
W M,2020,10,22,13,21,36,55061,51578,453.79,45.20,16.80,28.40,1031,11.6,10/22/2020 17:21:11.272032
W M,2020,10,22,13,21,37,55061,51578,453.79,45.20,16.80,28.40,1031,11.6,10/22/2020 17:21:12.257398
W M,2020,10,22,13,21,38,55061,51578,453.79,45.20,16.80,28.30,1031,11.6,10/22/2020 17:21:13.261713
W M,2020,10,22,13,21,39,55061,51578,453.80,45.20,16.80,28.30,1031,11.6,10/22/2020 17:21:14.289963
W M,2020,10,22,13,21,40,55061,51578,453.80,45.20,16.80,28.30,1031,11.6,10/22/2020 17:21:15.294278
W M,2020,10,22,13,21,41,55061,51578,453.78,45.20,16.80,28.30,1031,11.6,10/22/2020 17:21:16.302581
W M,2020,10,22,13,21,42,55061,51578,453.78,45.20,16.80,28.30,1031,11.6,10/22/2020 17:21:17.326841
