date,time,wavelength1,turbidity_595_nm_raw,wavelength2,turbidity_700_nm_raw,wavelength3,cdom_460_nm_raw,wavelength4,datetime
10/22/20,10:07:33,595,82,700,85,460,73,533,10/22/2020 18:11:31.563797
10/22/20,10:07:34,595,82,700,85,460,72,533,10/22/2020 18:11:32.768574
10/22/20,10:07:36,595,82,700,84,460,73,533,10/22/2020 18:11:33.747957
10/22/20,10:07:37,595,81,700,84,460,73,533,10/22/2020 18:11:34.688448
10/22/20,10:07:38,595,83,700,83,460,73,533,10/22/2020 18:11:35.662835
10/22/20,10:07:39,595,81,700,83,460,73,532,10/22/2020 18:11:36.917480
10/22/20,10:07:40,595,82,700,83,460,73,533,10/22/2020 18:11:37.940745
10/22/20,10:07:41,595,81,700,83,460,73,533,10/22/2020 18:11:39.107623
10/22/20,10:07:42,595,81,700,82,460,73,533,10/22/2020 18:11:40.181750
10/22/20,10:07:43,595,81,700,83,460,73,533,10/22/2020 18:11:41.334668
10/22/20,10:07:45,595,83,700,83,460,74,532,10/22/2020 18:11:42.590313
10/22/20,10:07:46,595,82,700,84,460,73,533,10/22/2020 18:11:43.569692
10/22/20,10:07:47,595,81,700,83,460,73,533,10/22/2020 18:11:44.700667
10/22/20,10:07:48,595,82,700,83,460,73,533,10/22/2020 18:11:45.822667
10/22/20,10:07:49,595,82,700,82,460,74,532,10/22/2020 18:11:46.953642
10/22/20,10:07:50,595,81,700,84,460,77,533,10/22/2020 18:11:48.121522
10/22/20,10:07:51,595,82,700,85,460,78,533,10/22/2020 18:11:49.322310
10/22/20,10:07:52,595,85,700,87,460,75,532,10/22/2020 18:11:50.503152
10/22/20,10:07:54,595,83,700,87,460,70,533,10/22/2020 18:11:51.493504
10/22/20,10:07:55,595,82,700,86,460,71,533,10/22/2020 18:11:52.613509
10/22/20,10:07:56,595,82,700,84,460,77,532,10/22/2020 18:11:54.121475
10/22/20,10:07:57,595,85,700,84,460,73,533,10/22/2020 18:11:54.867483
10/22/20,10:07:58,595,84,700,87,460,75,532,10/22/2020 18:11:56.036358
10/22/20,10:07:59,595,98,700,85,460,75,533,10/22/2020 18:11:57.193261
10/22/20,10:08:00,595,89,700,87,460,75,533,10/22/2020 18:11:58.231488
10/22/20,10:08:02,595,91,700,97,460,82,533,10/22/2020 18:11:59.382409
10/22/20,10:08:03,595,91,700,128,460,75,533,10/22/2020 18:12:00.529343
10/22/20,10:08:04,595,92,700,91,460,77,533,10/22/2020 18:12:01.758058
10/22/20,10:08:05,595,86,700,130,460,77,532,10/22/2020 18:12:06.210151
10/22/20,10:08:06,595,129,700,123,460,76,533,10/22/2020 18:12:06.773646
10/22/20,10:08:07,595,85,700,86,460,74,532,10/22/2020 18:12:06.932221
10/22/20,10:08:08,595,81,700,85,460,74,533,10/22/2020 18:12:07.084812
10/22/20,10:08:09,595,84,700,85,460,74,532,10/22/2020 18:12:07.285275
10/22/20,10:08:11,595,83,700,84,460,74,532,10/22/2020 18:12:08.435202
10/22/20,10:08:12,595,82,700,84,460,74,532,10/22/2020 18:12:09.527282
10/22/20,10:08:13,595,84,700,83,460,74,532,10/22/2020 18:12:10.659254
10/22/20,10:08:14,595,82,700,83,460,74,533,10/22/2020 18:12:11.890963
10/22/20,10:08:15,595,81,700,84,460,75,532,10/22/2020 18:12:12.908242
10/22/20,10:08:16,595,82,700,82,460,72,533,10/22/2020 18:12:14.147927
10/22/20,10:08:17,595,83,700,83,460,77,532,10/22/2020 18:12:15.180166
10/22/20,10:08:18,595,83,700,86,460,72,533,10/22/2020 18:12:16.412870
10/22/20,10:08:20,595,81,700,85,460,76,533,10/22/2020 18:12:17.471040
10/22/20,10:08:21,595,84,700,88,460,74,533,10/22/2020 18:12:18.567109
10/22/20,10:08:22,595,83,700,84,460,74,533,10/22/2020 18:12:19.713045
10/22/20,10:08:23,595,84,700,85,460,74,533,10/22/2020 18:12:20.924804
10/22/20,10:08:24,595,83,700,87,460,74,533,10/22/2020 18:12:21.950063
10/22/20,10:08:25,595,82,700,86,460,74,532,10/22/2020 18:12:23.534825
10/22/20,10:08:26,595,82,700,81,460,74,533,10/22/2020 18:12:24.617930
10/22/20,10:08:27,595,83,700,84,460,74,533,10/22/2020 18:12:25.809742
10/22/20,10:08:29,595,83,700,84,460,74,533,10/22/2020 18:12:26.825030
10/22/20,10:08:30,595,81,700,84,460,74,533,10/22/2020 18:12:27.992904
10/22/20,10:08:31,595,83,700,95,460,74,532,10/22/2020 18:12:29.075011
10/22/20,10:08:32,595,87,700,83,460,75,533,10/22/2020 18:12:30.156121
10/22/20,10:08:33,595,83,700,90,460,74,533,10/22/2020 18:12:31.317015
10/22/20,10:08:34,595,87,700,86,460,76,533,10/22/2020 18:12:32.563685
10/22/20,10:08:35,595,82,700,82,460,74,532,10/22/2020 18:12:33.668727
10/22/20,10:08:36,595,81,700,84,460,73,533,10/22/2020 18:12:34.737870
10/22/20,10:08:38,595,83,700,83,460,76,533,10/22/2020 18:12:35.831943
10/22/20,10:08:39,595,81,700,85,460,70,533,10/22/2020 18:12:37.027746
10/22/20,10:08:40,595,82,700,84,460,74,532,10/22/2020 18:12:38.017099
10/22/20,10:08:41,595,97,700,90,460,78,533,10/22/2020 18:12:38.920683
10/22/20,10:08:42,595,94,700,87,460,72,533,10/22/2020 18:12:39.976859
10/22/20,10:08:43,595,156,700,85,460,75,533,10/22/2020 18:12:41.125787
10/22/20,10:08:44,595,84,700,83,460,72,533,10/22/2020 18:12:42.245793
10/22/20,10:08:46,595,90,700,84,460,76,533,10/22/2020 18:12:43.403697
10/22/20,10:08:47,595,81,700,83,460,74,533,10/22/2020 18:12:44.494777
10/22/20,10:08:48,595,82,700,82,460,76,533,10/22/2020 18:12:45.640714
10/22/20,10:08:49,595,81,700,82,460,76,533,10/22/2020 18:12:46.781664
10/22/20,10:08:50,595,81,700,83,460,75,533,10/22/2020 18:12:47.914636
10/22/20,10:08:51,595,100,700,83,460,75,533,10/22/2020 18:12:49.010704
10/22/20,10:08:52,595,80,700,82,460,75,533,10/22/2020 18:12:50.129710
10/22/20,10:08:53,595,81,700,83,460,76,532,10/22/2020 18:12:51.274649
10/22/20,10:08:55,595,81,700,82,460,75,533,10/22/2020 18:12:52.494388
10/22/20,10:08:56,595,81,700,83,460,76,533,10/22/2020 18:12:53.644313
10/22/20,10:08:57,595,81,700,83,460,76,533,10/22/2020 18:12:54.681539
10/22/20,10:08:58,595,80,700,82,460,74,532,10/22/2020 18:12:55.833459
10/22/20,10:08:59,595,81,700,82,460,76,533,10/22/2020 18:12:57.013307
10/22/20,10:09:00,595,80,700,82,460,74,533,10/22/2020 18:12:58.093415
10/22/20,10:09:01,595,93,700,83,460,74,533,10/22/2020 18:12:59.244338
10/22/20,10:09:02,595,83,700,84,460,74,533,10/22/2020 18:13:00.448120
10/22/20,10:09:04,595,81,700,82,460,73,532,10/22/2020 18:13:01.428497
10/22/20,10:09:05,595,84,700,84,460,72,533,10/22/2020 18:13:02.571443
10/22/20,10:09:06,595,82,700,83,460,72,533,10/22/2020 18:13:03.831075
10/22/20,10:09:07,595,83,700,83,460,73,533,10/22/2020 18:13:05.180465
10/22/20,10:09:08,595,80,700,84,460,74,533,10/22/2020 18:13:05.935447
10/22/20,10:09:09,595,81,700,83,460,74,533,10/22/2020 18:13:07.078390
10/22/20,10:09:10,595,81,700,83,460,75,533,10/22/2020 18:13:08.198397
10/22/20,10:09:11,595,81,700,83,460,74,533,10/22/2020 18:13:09.347323
10/22/20,10:09:13,595,81,700,82,460,74,533,10/22/2020 18:13:10.450374
10/22/20,10:09:14,595,81,700,84,460,74,533,10/22/2020 18:13:11.656149
10/22/20,10:09:15,595,81,700,82,460,74,533,10/22/2020 18:13:12.694371
10/22/20,10:09:16,595,82,700,83,460,74,533,10/22/2020 18:13:13.837317
10/22/20,10:09:17,595,81,700,82,460,74,533,10/22/2020 18:13:14.972280
10/22/20,10:09:18,595,82,700,83,460,75,532,10/22/2020 18:13:16.130187
10/22/20,10:09:19,595,81,700,84,460,73,533,10/22/2020 18:13:17.253183
10/22/20,10:09:20,595,82,700,83,460,75,533,10/22/2020 18:13:18.354240
10/22/20,10:09:22,595,83,700,87,460,73,533,10/22/2020 18:13:19.447317
10/22/20,10:09:23,595,84,700,92,460,76,533,10/22/2020 18:13:20.601230
10/22/20,10:09:24,595,84,700,84,460,72,533,10/22/2020 18:13:21.753150
10/22/20,10:09:25,595,87,700,85,460,77,533,10/22/2020 18:13:22.973888
10/22/20,10:09:26,595,82,700,85,460,72,533,10/22/2020 18:13:24.001141
10/22/20,10:09:27,595,85,700,91,460,75,533,10/22/2020 18:13:25.131117
10/22/20,10:09:28,595,89,700,88,460,73,533,10/22/2020 18:13:26.251122
10/22/20,10:09:30,595,119,700,101,460,74,533,10/22/2020 18:13:27.387086
10/22/20,10:09:31,595,110,700,97,460,76,533,10/22/2020 18:13:28.831225
10/22/20,10:09:32,595,103,700,92,460,74,533,10/22/2020 18:13:29.901362
10/22/20,10:09:33,595,106,700,96,460,75,533,10/22/2020 18:13:31.202881
10/22/20,10:09:34,595,102,700,104,460,75,533,10/22/2020 18:13:32.288976
10/22/20,10:09:35,595,105,700,94,460,75,533,10/22/2020 18:13:33.422946
10/22/20,10:09:36,595,102,700,89,460,75,533,10/22/2020 18:13:34.535971
10/22/20,10:09:37,595,93,700,88,460,74,533,10/22/2020 18:13:35.680909
10/22/20,10:09:39,595,97,700,87,460,75,533,10/22/2020 18:13:36.791937
10/22/20,10:09:40,595,93,700,85,460,75,533,10/22/2020 18:13:37.881025
10/22/20,10:09:41,595,96,700,85,460,74,533,10/22/2020 18:13:39.015989
10/22/20,10:09:42,595,96,700,89,460,75,533,10/22/2020 18:13:40.135995
10/22/20,10:09:43,595,93,700,86,460,75,533,10/22/2020 18:13:41.298885
10/22/20,10:09:44,595,92,700,82,460,75,533,10/22/2020 18:13:42.437838
10/22/20,10:09:45,595,90,700,85,460,73,533,10/22/2020 18:13:43.538895
10/22/20,10:09:46,595,95,700,84,460,76,533,10/22/2020 18:13:44.312826
10/22/20,10:09:48,595,93,700,88,460,77,533,10/22/2020 18:13:45.449788
10/22/20,10:09:49,595,94,700,83,460,74,533,10/22/2020 18:13:46.550839
10/22/20,10:09:50,595,92,700,83,460,72,533,10/22/2020 18:13:47.690792
10/22/20,10:09:51,595,95,700,82,460,71,533,10/22/2020 18:13:48.814789
10/22/20,10:09:52,595,92,700,85,460,75,533,10/22/2020 18:13:50.060457
10/22/20,10:09:53,595,92,700,86,460,77,533,10/22/2020 18:13:51.163507
10/22/20,10:09:54,595,92,700,84,460,77,533,10/22/2020 18:13:52.219683
10/22/20,10:09:55,595,91,700,82,460,75,533,10/22/2020 18:13:53.332708
10/22/20,10:09:57,595,93,700,84,460,75,533,10/22/2020 18:13:54.466673
10/22/20,10:09:58,595,93,700,83,460,74,533,10/22/2020 18:13:55.638543
10/22/20,10:09:59,595,91,700,93,460,74,533,10/22/2020 18:13:57.056750
10/22/20,10:10:00,595,93,700,83,460,76,533,10/22/2020 18:13:57.851623
10/22/20,10:10:01,595,92,700,84,460,74,533,10/22/2020 18:13:58.980607
10/22/20,10:10:02,595,92,700,82,460,73,533,10/22/2020 18:14:00.112577
10/22/20,10:10:03,595,91,700,87,460,76,532,10/22/2020 18:14:01.261506
10/22/20,10:10:04,595,91,700,88,460,76,533,10/22/2020 18:14:02.380513
10/22/20,10:10:06,595,94,700,85,460,74,533,10/22/2020 18:14:03.488550
10/22/20,10:10:07,595,93,700,87,460,73,533,10/22/2020 18:14:04.624512
10/22/20,10:10:08,595,93,700,82,460,76,533,10/22/2020 18:14:06.044715
10/22/20,10:10:09,595,91,700,86,460,76,533,10/22/2020 18:14:06.869510
10/22/20,10:10:10,595,90,700,85,460,73,533,10/22/2020 18:14:08.046362
10/22/20,10:10:11,595,95,700,85,460,73,533,10/22/2020 18:14:09.135452
10/22/20,10:10:12,595,96,700,87,460,73,533,10/22/2020 18:14:10.244485
10/22/20,10:10:14,595,93,700,86,460,75,533,10/22/2020 18:14:11.372467
10/22/20,10:10:15,595,92,700,86,460,77,533,10/22/2020 18:14:12.507434
10/22/20,10:10:16,595,92,700,85,460,75,533,10/22/2020 18:14:13.640405
10/22/20,10:10:17,595,97,700,83,460,74,533,10/22/2020 18:14:14.749439
10/22/20,10:10:18,595,91,700,84,460,73,533,10/22/2020 18:14:16.261395
10/22/20,10:10:19,595,92,700,85,460,73,533,10/22/2020 18:14:17.125085
10/22/20,10:10:20,595,94,700,114,460,71,533,10/22/2020 18:14:18.153338
10/22/20,10:10:21,595,92,700,82,460,75,533,10/22/2020 18:14:19.288301
10/22/20,10:10:23,595,91,700,86,460,77,533,10/22/2020 18:14:20.411298
10/22/20,10:10:24,595,93,700,84,460,74,533,10/22/2020 18:14:21.552248
10/22/20,10:10:25,595,95,700,85,460,74,533,10/22/2020 18:14:22.689207
10/22/20,10:10:26,595,92,700,83,460,76,533,10/22/2020 18:14:23.812204
10/22/20,10:10:27,595,95,700,90,460,74,533,10/22/2020 18:14:24.927226
10/22/20,10:10:28,595,93,700,84,460,74,533,10/22/2020 18:14:26.150950
10/22/20,10:10:29,595,92,700,85,460,75,533,10/22/2020 18:14:27.175213
10/22/20,10:10:30,595,93,700,83,460,74,533,10/22/2020 18:14:28.323142
10/22/20,10:10:32,595,92,700,83,460,74,533,10/22/2020 18:14:29.468082
10/22/20,10:10:33,595,95,700,85,460,75,533,10/22/2020 18:14:30.558170
10/22/20,10:10:34,595,92,700,85,460,75,533,10/22/2020 18:14:31.727041
10/22/20,10:10:35,595,93,700,84,460,75,533,10/22/2020 18:14:33.189131
10/22/20,10:10:36,595,95,700,88,460,76,533,10/22/2020 18:14:34.330083
10/22/20,10:10:37,595,91,700,85,460,77,533,10/22/2020 18:14:35.538848
10/22/20,10:10:38,595,93,700,91,460,77,533,10/22/2020 18:14:36.567099
10/22/20,10:10:39,595,94,700,85,460,73,533,10/22/2020 18:14:37.708047
10/22/20,10:10:41,595,91,700,85,460,73,533,10/22/2020 18:14:38.848997
10/22/20,10:10:42,595,92,700,84,460,74,533,10/22/2020 18:14:40.127579
10/22/20,10:10:43,595,92,700,83,460,77,533,10/22/2020 18:14:41.125908
10/22/20,10:10:44,595,91,700,81,460,74,533,10/22/2020 18:14:42.119254
10/22/20,10:10:45,595,90,700,84,460,72,533,10/22/2020 18:14:43.324031
10/22/20,10:10:46,595,91,700,85,460,76,533,10/22/2020 18:14:44.572694
10/22/20,10:10:47,595,91,700,86,460,76,533,10/22/2020 18:14:45.582990
10/22/20,10:10:49,595,91,700,83,460,75,533,10/22/2020 18:14:46.640161
10/22/20,10:10:50,595,90,700,85,460,74,533,10/22/2020 18:14:47.990551
10/22/20,10:10:51,595,92,700,82,460,75,533,10/22/2020 18:14:48.987885
10/22/20,10:10:52,595,91,700,84,460,75,533,10/22/2020 18:14:49.767798
10/22/20,10:10:53,595,91,700,87,460,74,533,10/22/2020 18:14:50.884813
10/22/20,10:10:54,595,92,700,85,460,74,533,10/22/2020 18:14:52.007809
10/22/20,10:10:55,595,91,700,84,460,74,533,10/22/2020 18:14:53.145766
10/22/20,10:10:56,595,90,700,85,460,75,533,10/22/2020 18:14:54.263776
10/22/20,10:10:58,595,93,700,84,460,74,533,10/22/2020 18:14:55.408716
10/22/20,10:10:59,595,90,700,83,460,75,533,10/22/2020 18:14:56.628456
10/22/20,10:11:00,595,92,700,86,460,75,533,10/22/2020 18:14:57.657705
10/22/20,10:11:01,595,92,700,86,460,73,533,10/22/2020 18:14:58.804637
10/22/20,10:11:02,595,91,700,85,460,76,533,10/22/2020 18:14:59.917660
10/22/20,10:11:03,595,89,700,82,460,73,533,10/22/2020 18:15:01.144379
10/22/20,10:11:04,595,89,700,83,460,77,533,10/22/2020 18:15:02.168639
10/22/20,10:11:05,595,91,700,83,460,72,533,10/22/2020 18:15:03.304603
10/22/20,10:11:07,595,91,700,83,460,76,533,10/22/2020 18:15:04.422623
10/22/20,10:11:08,595,90,700,85,460,73,532,10/22/2020 18:15:05.990422
10/22/20,10:11:09,595,90,700,83,460,76,533,10/22/2020 18:15:06.947859
10/22/20,10:11:10,595,92,700,83,460,74,533,10/22/2020 18:15:08.226442
10/22/20,10:11:11,595,90,700,86,460,75,533,10/22/2020 18:15:09.318520
10/22/20,10:11:12,595,91,700,83,460,76,533,10/22/2020 18:15:10.426561
10/22/20,10:11:13,595,90,700,84,460,75,533,10/22/2020 18:15:11.484729
10/22/20,10:11:14,595,91,700,85,460,74,533,10/22/2020 18:15:12.650611
10/22/20,10:11:16,595,90,700,82,460,74,533,10/22/2020 18:15:13.828463
10/22/20,10:11:17,595,92,700,84,460,74,533,10/22/2020 18:15:14.951457
10/22/20,10:11:18,595,91,700,84,460,75,533,10/22/2020 18:15:16.122328
10/22/20,10:11:19,595,91,700,82,460,75,533,10/22/2020 18:15:17.212413
10/22/20,10:11:20,595,91,700,82,460,75,533,10/22/2020 18:15:18.294519
10/22/20,10:11:21,595,93,700,83,460,75,533,10/22/2020 18:15:19.656876
10/22/20,10:11:22,595,90,700,83,460,75,533,10/22/2020 18:15:20.506603
10/22/20,10:11:23,595,90,700,83,460,75,533,10/22/2020 18:15:21.345360
10/22/20,10:11:25,595,93,700,85,460,75,533,10/22/2020 18:15:22.499279
10/22/20,10:11:26,595,91,700,85,460,74,533,10/22/2020 18:15:23.637232
10/22/20,10:11:27,595,92,700,83,460,74,533,10/22/2020 18:15:24.758237
10/22/20,10:11:28,595,94,700,87,460,73,533,10/22/2020 18:15:25.893200
10/22/20,10:11:29,595,96,700,84,460,73,533,10/22/2020 18:15:26.986281
10/22/20,10:11:30,595,92,700,84,460,77,533,10/22/2020 18:15:28.123238
10/22/20,10:11:31,595,92,700,84,460,78,533,10/22/2020 18:15:29.255211
10/22/20,10:11:33,595,93,700,83,460,76,533,10/22/2020 18:15:30.361252
10/22/20,10:11:34,595,92,700,82,460,74,533,10/22/2020 18:15:31.515167
10/22/20,10:11:35,595,93,700,83,460,75,533,10/22/2020 18:15:32.633180
10/22/20,10:11:36,595,93,700,84,460,76,533,10/22/2020 18:15:33.871866
10/22/20,10:11:37,595,97,700,85,460,73,533,10/22/2020 18:15:34.901115
10/22/20,10:11:38,595,100,700,85,460,74,533,10/22/2020 18:15:36.032090
10/22/20,10:11:39,595,93,700,85,460,75,533,10/22/2020 18:15:37.187998
10/22/20,10:11:40,595,84,700,83,460,74,533,10/22/2020 18:15:38.563320
10/22/20,10:11:42,595,81,700,88,460,75,533,10/22/2020 18:15:39.765108
10/22/20,10:11:43,595,82,700,83,460,74,533,10/22/2020 18:15:40.911043
10/22/20,10:11:44,595,81,700,83,460,73,533,10/22/2020 18:15:42.177655
10/22/20,10:11:45,595,81,700,84,460,74,533,10/22/2020 18:15:43.022397
10/22/20,10:11:46,595,81,700,84,460,73,533,10/22/2020 18:15:44.394728
10/22/20,10:11:47,595,81,700,84,460,75,533,10/22/2020 18:15:45.446915
10/22/20,10:11:48,595,81,700,83,460,75,533,10/22/2020 18:15:46.572903
10/22/20,10:11:49,595,82,700,83,460,73,533,10/22/2020 18:15:47.815580
10/22/20,10:11:51,595,80,700,87,460,74,533,10/22/2020 18:15:48.882728
10/22/20,10:11:52,595,84,700,83,460,74,533,10/22/2020 18:15:49.950870
10/22/20,10:11:53,595,80,700,84,460,73,533,10/22/2020 18:15:51.386032
10/22/20,10:11:54,595,82,700,84,460,74,533,10/22/2020 18:15:52.190881
10/22/20,10:11:55,595,81,700,82,460,77,533,10/22/2020 18:15:53.283957
10/22/20,10:11:56,595,81,700,83,460,78,533,10/22/2020 18:15:54.404959
10/22/20,10:11:57,595,81,700,82,460,78,533,10/22/2020 18:15:55.486068
10/22/20,10:11:58,595,80,700,90,460,74,533,10/22/2020 18:15:56.835462
10/22/20,10:12:00,595,81,700,84,460,71,533,10/22/2020 18:15:57.934523
10/22/20,10:12:01,595,82,700,85,460,78,533,10/22/2020 18:15:59.056523
10/22/20,10:12:02,595,82,700,85,460,73,533,10/22/2020 18:16:00.175529
10/22/20,10:12:03,595,81,700,85,460,73,533,10/22/2020 18:16:01.242677
10/22/20,10:12:04,595,82,700,85,460,75,533,10/22/2020 18:16:02.268932
10/22/20,10:12:05,595,84,700,83,460,75,533,10/22/2020 18:16:03.603365
10/22/20,10:12:06,595,84,700,85,460,74,533,10/22/2020 18:16:04.568780
10/22/20,10:12:07,595,81,700,89,460,73,533,10/22/2020 18:16:05.731672
10/22/20,10:12:09,595,84,700,85,460,74,533,10/22/2020 18:16:06.878605
10/22/20,10:12:10,595,80,700,84,460,75,533,10/22/2020 18:16:07.950740
10/22/20,10:12:11,595,81,700,83,460,75,533,10/22/2020 18:16:09.021874
10/22/20,10:12:12,595,80,700,85,460,75,533,10/22/2020 18:16:10.266548
10/22/20,10:12:13,595,81,700,86,460,74,533,10/22/2020 18:16:11.009562
10/22/20,10:12:14,595,84,700,83,460,74,533,10/22/2020 18:16:12.131559
10/22/20,10:12:15,595,85,700,87,460,75,533,10/22/2020 18:16:13.263532
10/22/20,10:12:17,595,83,700,84,460,74,533,10/22/2020 18:16:14.386529
10/22/20,10:12:18,595,81,700,85,460,75,533,10/22/2020 18:16:15.522492
10/22/20,10:12:19,595,81,700,86,460,75,533,10/22/2020 18:16:16.643496
10/22/20,10:12:20,595,81,700,84,460,76,533,10/22/2020 18:16:18.180388
10/22/20,10:12:21,595,81,700,85,460,75,533,10/22/2020 18:16:18.887493
10/22/20,10:12:22,595,83,700,83,460,71,533,10/22/2020 18:16:20.072325
10/22/20,10:12:23,595,81,700,82,460,70,533,10/22/2020 18:16:21.160417
10/22/20,10:12:24,595,81,700,84,460,73,533,10/22/2020 18:16:22.271444
10/22/20,10:12:26,595,82,700,82,460,76,533,10/22/2020 18:16:23.426358
10/22/20,10:12:27,595,81,700,83,460,75,533,10/22/2020 18:16:24.550354
10/22/20,10:12:28,595,81,700,82,460,74,533,10/22/2020 18:16:25.686314
10/22/20,10:12:29,595,80,700,82,460,74,533,10/22/2020 18:16:26.792357
10/22/20,10:12:30,595,85,700,82,460,76,533,10/22/2020 18:16:28.017082
10/22/20,10:12:31,595,81,700,81,460,75,533,10/22/2020 18:16:29.065279
10/22/20,10:12:32,595,81,700,84,460,74,533,10/22/2020 18:16:30.207226
10/22/20,10:12:33,595,83,700,83,460,74,533,10/22/2020 18:16:31.332219
10/22/20,10:12:35,595,80,700,84,460,74,533,10/22/2020 18:16:32.457212
10/22/20,10:12:36,595,82,700,255,460,76,533,10/22/2020 18:16:33.663981
10/22/20,10:12:37,595,88,700,104,460,74,533,10/22/2020 18:16:34.700210
10/22/20,10:12:38,595,81,700,126,460,74,533,10/22/2020 18:16:35.842160
10/22/20,10:12:39,595,124,700,82,460,74,533,10/22/2020 18:16:36.981113
10/22/20,10:12:40,595,89,700,81,460,74,533,10/22/2020 18:16:38.095134
10/22/20,10:12:41,595,86,700,85,460,74,533,10/22/2020 18:16:39.217132
10/22/20,10:12:42,595,79,700,82,460,74,533,10/22/2020 18:16:40.498707
10/22/20,10:12:44,595,81,700,83,460,74,533,10/22/2020 18:16:41.487062
10/22/20,10:12:45,595,80,700,82,460,73,533,10/22/2020 18:16:43.027944
10/22/20,10:12:46,595,80,700,81,460,73,533,10/22/2020 18:16:44.046219
10/22/20,10:12:47,595,79,700,83,460,75,533,10/22/2020 18:16:45.104388
10/22/20,10:12:48,595,80,700,82,460,76,533,10/22/2020 18:16:46.372001
10/22/20,10:12:49,595,80,700,83,460,71,533,10/22/2020 18:16:47.467074
10/22/20,10:12:50,595,81,700,82,460,71,533,10/22/2020 18:16:48.640934
10/22/20,10:12:52,595,80,700,81,460,73,533,10/22/2020 18:16:49.729031
10/22/20,10:12:53,595,80,700,81,460,77,533,10/22/2020 18:16:50.872965
10/22/20,10:12:54,595,80,700,82,460,72,533,10/22/2020 18:16:52.003943
10/22/20,10:12:55,595,82,700,82,460,71,533,10/22/2020 18:16:53.259584
10/22/20,10:12:56,595,79,700,82,460,73,533,10/22/2020 18:16:54.251929
10/22/20,10:12:57,595,80,700,82,460,74,533,10/22/2020 18:16:55.404848
10/22/20,10:12:58,595,80,700,81,460,74,533,10/22/2020 18:16:56.528841
10/22/20,10:12:59,595,79,700,81,460,75,533,10/22/2020 18:16:57.571054
10/22/20,10:13:01,595,79,700,82,460,74,533,10/22/2020 18:16:58.761871
10/22/20,10:13:02,595,79,700,82,460,74,533,10/22/2020 18:16:59.534803
10/22/20,10:13:03,595,80,700,81,460,74,533,10/22/2020 18:17:00.675755
10/22/20,10:13:04,595,79,700,82,460,73,533,10/22/2020 18:17:01.859588
10/22/20,10:13:05,595,80,700,89,460,75,532,10/22/2020 18:17:02.947679
10/22/20,10:13:06,595,80,700,82,460,74,533,10/22/2020 18:17:04.065690
10/22/20,10:13:07,595,79,700,82,460,74,533,10/22/2020 18:17:05.215614
10/22/20,10:13:08,595,79,700,80,460,74,533,10/22/2020 18:17:06.310686
10/22/20,10:13:10,595,80,700,80,460,73,533,10/22/2020 18:17:07.441662
10/22/20,10:13:11,595,79,700,81,460,74,533,10/22/2020 18:17:08.560668
10/22/20,10:13:12,595,79,700,82,460,73,533,10/22/2020 18:17:09.689649
10/22/20,10:13:13,595,79,700,81,460,73,533,10/22/2020 18:17:10.816636
10/22/20,10:13:14,595,79,700,79,460,73,533,10/22/2020 18:17:11.933647
10/22/20,10:13:15,595,79,700,79,460,73,533,10/22/2020 18:17:13.079585
10/22/20,10:13:16,595,78,700,80,460,75,533,10/22/2020 18:17:14.209564
10/22/20,10:13:17,595,79,700,81,460,77,533,10/22/2020 18:17:15.361483
10/22/20,10:13:19,595,79,700,80,460,76,533,10/22/2020 18:17:16.474507
10/22/20,10:13:20,595,79,700,79,460,75,533,10/22/2020 18:17:17.589525
10/22/20,10:13:21,595,79,700,80,460,73,533,10/22/2020 18:17:19.090510
10/22/20,10:13:22,595,79,700,80,460,73,533,10/22/2020 18:17:19.857461
10/22/20,10:13:23,595,79,700,80,460,74,533,10/22/2020 18:17:21.306586
10/22/20,10:13:24,595,78,700,80,460,74,533,10/22/2020 18:17:22.117418
10/22/20,10:13:25,595,78,700,80,460,74,533,10/22/2020 18:17:23.241413
10/22/20,10:13:26,595,78,700,80,460,74,533,10/22/2020 18:17:24.466136
10/22/20,10:13:28,595,78,700,80,460,74,533,10/22/2020 18:17:25.478430
10/22/20,10:13:29,595,78,700,80,460,74,533,10/22/2020 18:17:26.616389
10/22/20,10:13:30,595,80,700,79,460,73,533,10/22/2020 18:17:27.753348
10/22/20,10:13:31,595,79,700,80,460,74,533,10/22/2020 18:17:28.971091
10/22/20,10:13:32,595,78,700,79,460,74,533,10/22/2020 18:17:29.999342
10/22/20,10:13:33,595,81,700,80,460,74,533,10/22/2020 18:17:31.502324
10/22/20,10:13:34,595,78,700,81,460,74,533,10/22/2020 18:17:32.270269
10/22/20,10:13:36,595,77,700,80,460,73,533,10/22/2020 18:17:33.393267
10/22/20,10:13:37,595,78,700,80,460,74,533,10/22/2020 18:17:34.522249
10/22/20,10:13:38,595,78,700,80,460,73,533,10/22/2020 18:17:35.669181
10/22/20,10:13:39,595,77,700,79,460,74,533,10/22/2020 18:17:36.862988
10/22/20,10:13:40,595,78,700,79,460,76,533,10/22/2020 18:17:37.922155
10/22/20,10:13:41,595,78,700,80,460,77,533,10/22/2020 18:17:39.056126
10/22/20,10:13:42,595,77,700,79,460,77,533,10/22/2020 18:17:40.153192
10/22/20,10:13:43,595,78,700,79,460,72,533,10/22/2020 18:17:41.289155
10/22/20,10:13:45,595,77,700,79,460,72,533,10/22/2020 18:17:42.430103
10/22/20,10:13:46,595,78,700,79,460,71,533,10/22/2020 18:17:43.665798
