W M,2020,10,16,15,08,35,54976,51836,411.03,45.00,16.40,22.00,1009,11.6,10/16/2020 19:08:11.767094
W M,2020,10,16,15,08,36,54976,51834,411.27,45.00,16.40,22.00,1009,11.6,10/16/2020 19:08:12.764426
W M,2020,10,16,15,08,37,54976,51834,411.43,45.00,16.40,22.00,1009,11.6,10/16/2020 19:08:13.778713
W M,2020,10,16,15,08,38,54976,51833,411.46,45.00,16.40,22.00,1009,11.5,10/16/2020 19:08:14.793000
W M,2020,10,16,15,08,39,54976,51833,411.47,45.00,16.40,22.00,1009,11.6,10/16/2020 19:08:15.783349
W M,2020,10,16,15,08,40,54976,51834,411.32,45.00,16.40,22.00,1009,11.6,10/16/2020 19:08:16.801628
W M,2020,10,16,15,08,41,54976,51834,411.29,45.00,16.40,22.00,1009,11.5,10/16/2020 19:08:17.831871
W M,2020,10,16,15,08,42,54976,51834,411.35,45.00,16.40,22.00,1009,11.5,10/16/2020 19:08:18.819233
W M,2020,10,16,15,08,43,54976,51833,411.44,45.00,16.40,22.00,1009,11.6,10/16/2020 19:08:19.825541
W M,2020,10,16,15,08,44,54976,51832,411.60,45.00,16.40,22.00,1009,11.6,10/16/2020 19:08:20.829856
W M,2020,10,16,15,08,45,54976,51832,411.57,45.00,16.40,22.00,1009,11.6,10/16/2020 19:08:21.958837
W M,2020,10,16,15,08,46,54976,51833,411.42,45.00,16.40,22.00,1009,11.6,10/16/2020 19:08:22.851450
