timestamp,status,latitude,latitude_direction,longitude,longitude_direction,speed_over_ground,true_course,date,magnetic_variation,magnetic_variation_direction,mode_indicator,datetime
181307.00,A,42.51695,N,-70.871965,W,1.7,33.0,221020,14.9,W,A,10/22/2020 18:13:08.007905
181308.00,A,42.516955,N,-70.87196166666666,W,1.6,31.2,221020,14.9,W,A,10/22/2020 18:13:09.046130
181309.00,A,42.51696333333334,N,-70.87196,W,1.3,27.9,221020,14.9,W,A,10/22/2020 18:13:09.919791
181310.00,A,42.51696833333333,N,-70.87195666666666,W,1.3,25.3,221020,14.9,W,A,10/22/2020 18:13:10.964996
181311.00,A,42.51696833333333,N,-70.87195333333334,W,1.1,25.7,221020,14.9,W,A,10/22/2020 18:13:12.042119
181312.00,A,42.51697166666667,N,-70.87195333333334,W,1.0,20.7,221020,14.9,W,A,10/22/2020 18:13:12.942710
181313.00,A,42.516975,N,-70.87195833333334,W,0.9,17.6,221020,14.9,W,A,10/22/2020 18:13:13.919099
181314.00,A,42.516978333333334,N,-70.87195833333334,W,0.8,16.3,221020,14.9,W,A,10/22/2020 18:13:14.946351
181315.00,A,42.516978333333334,N,-70.871955,W,0.6,17.7,221020,14.9,W,A,10/22/2020 18:13:16.050399
181316.00,A,42.516983333333336,N,-70.87195333333334,W,0.6,13.7,221020,14.9,W,A,10/22/2020 18:13:17.003850
181317.00,A,42.51698666666667,N,-70.871955,W,0.6,13.1,221020,14.9,W,A,10/22/2020 18:13:17.923390
181318.00,A,42.516985,N,-70.87195666666666,W,0.5,7.1,221020,14.9,W,A,10/22/2020 18:13:19.022451
181319.00,A,42.51698666666667,N,-70.87195666666666,W,0.5,1.7,221020,14.9,W,A,10/22/2020 18:13:19.920060
181320.00,A,42.51698833333333,N,-70.87195666666666,W,0.5,353.0,221020,14.9,W,A,10/22/2020 18:13:20.978222
181321.00,A,42.51698833333333,N,-70.87195666666666,W,0.4,347.9,221020,14.9,W,A,10/22/2020 18:13:22.113187
181322.00,A,42.51698833333333,N,-70.871955,W,0.4,348.5,221020,14.9,W,A,10/22/2020 18:13:22.924019
181323.00,A,42.51698833333333,N,-70.87195833333334,W,0.4,342.2,221020,14.9,W,A,10/22/2020 18:13:24.032059
181324.00,A,42.51698833333333,N,-70.87195833333334,W,0.4,335.2,221020,14.9,W,A,10/22/2020 18:13:24.932648
181325.00,A,42.51698833333333,N,-70.87196,W,0.3,322.1,221020,14.9,W,A,10/22/2020 18:13:25.941949
181326.00,A,42.51698833333333,N,-70.87196166666666,W,0.3,316.0,221020,14.9,W,A,10/22/2020 18:13:26.925318
181327.00,A,42.51698833333333,N,-70.87196166666666,W,0.4,306.3,221020,14.9,W,A,10/22/2020 18:13:27.945592
181328.00,A,42.51698833333333,N,-70.87196333333333,W,0.4,308.7,221020,14.9,W,A,10/22/2020 18:13:29.049642
181329.00,A,42.51699,N,-70.87196333333333,W,0.4,297.8,221020,14.9,W,A,10/22/2020 18:13:30.248434
181330.00,A,42.51699,N,-70.871965,W,0.4,296.8,221020,14.9,W,A,10/22/2020 18:13:30.956541
181331.00,A,42.51699166666667,N,-70.871965,W,0.4,296.5,221020,14.9,W,A,10/22/2020 18:13:32.167305
181332.00,A,42.51699333333333,N,-70.87196666666667,W,0.4,293.0,221020,14.9,W,A,10/22/2020 18:13:33.062909
181333.00,A,42.51699333333333,N,-70.87196666666667,W,0.4,284.1,221020,14.9,W,A,10/22/2020 18:13:33.920614
181334.00,A,42.51699333333333,N,-70.87196666666667,W,0.5,278.8,221020,14.9,W,A,10/22/2020 18:13:35.243081
181335.00,A,42.51699333333333,N,-70.87196833333333,W,0.5,273.6,221020,14.9,W,A,10/22/2020 18:13:35.923258
181336.00,A,42.51699333333333,N,-70.87196833333333,W,0.5,270.5,221020,14.9,W,A,10/22/2020 18:13:36.981429
181337.00,A,42.51699333333333,N,-70.87196833333333,W,0.5,271.9,221020,14.9,W,A,10/22/2020 18:13:37.933886
181338.00,A,42.51699333333333,N,-70.87196833333333,W,0.6,271.2,221020,14.9,W,A,10/22/2020 18:13:38.973103
181339.00,A,42.51699333333333,N,-70.87197,W,0.6,273.5,221020,14.9,W,A,10/22/2020 18:13:40.037261
181340.00,A,42.51699333333333,N,-70.87197,W,0.6,273.4,221020,14.9,W,A,10/22/2020 18:13:40.965777
181341.00,A,42.51699333333333,N,-70.87197,W,0.6,271.8,221020,14.9,W,A,10/22/2020 18:13:41.923213
181342.00,A,42.516995,N,-70.87197333333333,W,0.6,270.4,221020,14.9,W,A,10/22/2020 18:13:42.942491
181343.00,A,42.516995,N,-70.87197333333333,W,0.6,268.8,221020,14.9,W,A,10/22/2020 18:13:43.952789
181344.00,A,42.516996666666664,N,-70.871975,W,0.8,267.8,221020,14.9,W,A,10/22/2020 18:13:44.995001
181345.00,A,42.516996666666664,N,-70.87197666666667,W,0.6,260.4,221020,14.9,W,A,10/22/2020 18:13:45.922522
181347.00,A,42.516996666666664,N,-70.87197833333333,W,0.4,269.2,221020,14.9,W,A,10/22/2020 18:13:47.948105
181348.00,A,42.516996666666664,N,-70.87198,W,0.4,274.2,221020,14.9,W,A,10/22/2020 18:13:48.958403
181349.00,A,42.51699833333333,N,-70.87198166666667,W,0.3,290.9,221020,14.9,W,A,10/22/2020 18:13:50.169168
181350.00,A,42.51699833333333,N,-70.87198166666667,W,0.3,293.6,221020,14.9,W,A,10/22/2020 18:13:50.988973
181351.00,A,42.51699833333333,N,-70.87198333333333,W,0.3,287.5,221020,14.9,W,A,10/22/2020 18:13:52.039167
181352.00,A,42.51699833333333,N,-70.871985,W,0.4,281.4,221020,14.9,W,A,10/22/2020 18:13:52.972669
181354.00,A,42.51699833333333,N,-70.87198666666667,W,0.4,276.4,221020,14.9,W,A,10/22/2020 18:13:54.957365
181355.00,A,42.51699833333333,N,-70.87198833333333,W,0.4,275.5,221020,14.9,W,A,10/22/2020 18:13:56.084351
181356.00,A,42.51699833333333,N,-70.87199,W,0.4,276.4,221020,14.9,W,A,10/22/2020 18:13:56.954023
181357.00,A,42.51699833333333,N,-70.87199,W,0.5,271.2,221020,14.9,W,A,10/22/2020 18:13:57.948365
181358.00,A,42.51699833333333,N,-70.87199166666667,W,0.5,271.5,221020,14.9,W,A,10/22/2020 18:13:59.055404
181359.00,A,42.51699833333333,N,-70.87199166666667,W,0.6,268.0,221020,14.9,W,A,10/22/2020 18:13:59.939042
181401.00,A,42.51699833333333,N,-70.87199333333334,W,0.6,270.4,221020,14.9,W,A,10/22/2020 18:14:01.976594
181402.00,A,42.51699833333333,N,-70.871995,W,0.6,272.8,221020,14.9,W,A,10/22/2020 18:14:02.987890
181403.00,A,42.51699833333333,N,-70.87199666666666,W,0.5,274.5,221020,14.9,W,A,10/22/2020 18:14:03.980238
181404.00,A,42.51699833333333,N,-70.87199666666666,W,0.5,276.0,221020,14.9,W,A,10/22/2020 18:14:04.941665
181405.00,A,42.517,N,-70.87199833333334,W,0.6,273.8,221020,14.9,W,A,10/22/2020 18:14:05.928027
181406.00,A,42.517,N,-70.87199833333334,W,0.6,271.4,221020,14.9,W,A,10/22/2020 18:14:06.955280
181407.00,A,42.517,N,-70.872,W,0.6,272.3,221020,14.9,W,A,10/22/2020 18:14:07.923689
181408.00,A,42.517,N,-70.87200166666666,W,0.6,269.7,221020,14.9,W,A,10/22/2020 18:14:08.923020
181409.00,A,42.517,N,-70.87200333333334,W,0.6,270.5,221020,14.9,W,A,10/22/2020 18:14:09.967230
181410.00,A,42.517,N,-70.872005,W,0.6,270.0,221020,14.9,W,A,10/22/2020 18:14:10.953588
181411.00,A,42.517,N,-70.87200666666666,W,0.6,270.9,221020,14.9,W,A,10/22/2020 18:14:12.223195
181412.00,A,42.517,N,-70.87200833333333,W,0.6,269.5,221020,14.9,W,A,10/22/2020 18:14:12.927311
181413.00,A,42.517,N,-70.87201,W,0.8,268.9,221020,14.9,W,A,10/22/2020 18:14:13.975508
181414.00,A,42.517,N,-70.87201166666667,W,0.6,267.4,221020,14.9,W,A,10/22/2020 18:14:15.057615
181415.00,A,42.517,N,-70.87201333333333,W,0.6,266.6,221020,14.9,W,A,10/22/2020 18:14:15.963196
181416.00,A,42.517,N,-70.872015,W,0.6,265.4,221020,14.9,W,A,10/22/2020 18:14:16.923624
181417.00,A,42.517,N,-70.87201666666667,W,0.8,265.3,221020,14.9,W,A,10/22/2020 18:14:17.927938
181418.00,A,42.517,N,-70.87201833333333,W,0.8,265.3,221020,14.9,W,A,10/22/2020 18:14:19.042960
181419.00,A,42.517,N,-70.87202166666667,W,0.8,263.2,221020,14.9,W,A,10/22/2020 18:14:19.950530
181420.00,A,42.517,N,-70.872025,W,0.8,262.4,221020,14.9,W,A,10/22/2020 18:14:21.284963
181421.00,A,42.517,N,-70.87202833333333,W,0.8,261.0,221020,14.9,W,A,10/22/2020 18:14:21.956169
181422.00,A,42.51699833333333,N,-70.87203,W,0.8,259.4,221020,14.9,W,A,10/22/2020 18:14:23.070190
181423.00,A,42.51699833333333,N,-70.872035,W,0.6,259.6,221020,14.9,W,A,10/22/2020 18:14:23.963800
181424.00,A,42.51699833333333,N,-70.87203833333334,W,0.6,258.3,221020,14.9,W,A,10/22/2020 18:14:25.047901
181425.00,A,42.516996666666664,N,-70.87204166666666,W,0.5,264.9,221020,14.9,W,A,10/22/2020 18:14:25.943505
181426.00,A,42.51699833333333,N,-70.872045,W,0.4,266.4,221020,14.9,W,A,10/22/2020 18:14:26.944830
181427.00,A,42.516996666666664,N,-70.87204666666666,W,0.3,274.5,221020,14.9,W,A,10/22/2020 18:14:27.942163
181428.00,A,42.516996666666664,N,-70.87204833333334,W,0.3,281.0,221020,14.9,W,A,10/22/2020 18:14:28.988364
181429.00,A,42.516996666666664,N,-70.87205,W,0.2,279.7,221020,14.9,W,A,10/22/2020 18:14:29.942810
181430.00,A,42.516996666666664,N,-70.87205166666666,W,0.3,279.3,221020,14.9,W,A,10/22/2020 18:14:30.924187
181431.00,A,42.516996666666664,N,-70.87205333333333,W,0.3,274.8,221020,14.9,W,A,10/22/2020 18:14:31.929499
181432.00,A,42.516996666666664,N,-70.872055,W,0.3,272.0,221020,14.9,W,A,10/22/2020 18:14:32.941793
181433.00,A,42.516996666666664,N,-70.87205666666667,W,0.4,270.5,221020,14.9,W,A,10/22/2020 18:14:33.960073
181434.00,A,42.516996666666664,N,-70.87205833333333,W,0.4,265.3,221020,14.9,W,A,10/22/2020 18:14:34.936461
181435.00,A,42.516996666666664,N,-70.87206,W,0.5,268.1,221020,14.9,W,A,10/22/2020 18:14:36.015575
181436.00,A,42.51699833333333,N,-70.87206166666667,W,0.5,269.4,221020,14.9,W,A,10/22/2020 18:14:36.991962
181437.00,A,42.51699833333333,N,-70.87206333333333,W,0.6,266.0,221020,14.9,W,A,10/22/2020 18:14:37.948406
181438.00,A,42.51699833333333,N,-70.87206666666667,W,0.6,265.4,221020,14.9,W,A,10/22/2020 18:14:38.948732
181439.00,A,42.51699833333333,N,-70.87206833333333,W,0.6,265.3,221020,14.9,W,A,10/22/2020 18:14:40.002912
181440.00,A,42.517,N,-70.87206833333333,W,0.6,264.5,221020,14.9,W,A,10/22/2020 18:14:40.988275
181441.00,A,42.517,N,-70.87207166666667,W,0.6,265.2,221020,14.9,W,A,10/22/2020 18:14:41.923773
181442.00,A,42.517,N,-70.87207333333333,W,0.6,265.7,221020,14.9,W,A,10/22/2020 18:14:42.924098
181443.00,A,42.517,N,-70.87207333333333,W,0.6,266.5,221020,14.9,W,A,10/22/2020 18:14:44.002218
181444.00,A,42.517,N,-70.872075,W,0.6,266.9,221020,14.9,W,A,10/22/2020 18:14:44.928739
181445.00,A,42.517001666666665,N,-70.87207833333333,W,0.6,268.3,221020,14.9,W,A,10/22/2020 18:14:45.948014
181446.00,A,42.517001666666665,N,-70.87207833333333,W,0.6,270.4,221020,14.9,W,A,10/22/2020 18:14:46.949337
181447.00,A,42.517001666666665,N,-70.87208166666667,W,0.6,268.5,221020,14.9,W,A,10/22/2020 18:14:47.924727
181448.00,A,42.517001666666665,N,-70.87208333333334,W,0.6,266.8,221020,14.9,W,A,10/22/2020 18:14:48.962951
181449.00,A,42.517001666666665,N,-70.87208333333334,W,0.6,266.3,221020,14.9,W,A,10/22/2020 18:14:50.024113
181450.00,A,42.517001666666665,N,-70.87208666666666,W,0.6,265.5,221020,14.9,W,A,10/22/2020 18:14:50.946648
181451.00,A,42.517003333333335,N,-70.87208666666666,W,0.6,264.4,221020,14.9,W,A,10/22/2020 18:14:51.925029
181452.00,A,42.517003333333335,N,-70.87208833333334,W,0.8,262.8,221020,14.9,W,A,10/22/2020 18:14:52.946302
181453.00,A,42.517003333333335,N,-70.87209,W,0.8,262.3,221020,14.9,W,A,10/22/2020 18:14:53.973553
181454.00,A,42.517003333333335,N,-70.87209166666666,W,0.8,262.4,221020,14.9,W,A,10/22/2020 18:14:55.156389
181455.00,A,42.517003333333335,N,-70.87209333333334,W,0.8,261.9,221020,14.9,W,A,10/22/2020 18:14:55.931318
181456.00,A,42.517003333333335,N,-70.872095,W,0.8,262.5,221020,14.9,W,A,10/22/2020 18:14:56.936631
181457.00,A,42.517005,N,-70.87209833333333,W,0.8,261.7,221020,14.9,W,A,10/22/2020 18:14:58.132434
181458.00,A,42.517003333333335,N,-70.8721,W,0.8,262.0,221020,14.9,W,A,10/22/2020 18:14:58.968202
181459.00,A,42.517003333333335,N,-70.87210333333333,W,0.8,259.5,221020,14.9,W,A,10/22/2020 18:15:00.048310
181500.00,A,42.517003333333335,N,-70.87210666666667,W,0.8,258.5,221020,14.9,W,A,10/22/2020 18:15:00.924965
181501.00,A,42.517003333333335,N,-70.87210833333333,W,0.9,259.5,221020,14.9,W,A,10/22/2020 18:15:01.987125
181502.00,A,42.517003333333335,N,-70.87211,W,0.9,259.8,221020,14.9,W,A,10/22/2020 18:15:03.120095
181503.00,A,42.517003333333335,N,-70.87211333333333,W,0.9,259.1,221020,14.9,W,A,10/22/2020 18:15:03.937910
181504.00,A,42.517003333333335,N,-70.872115,W,0.9,256.9,221020,14.9,W,A,10/22/2020 18:15:04.957186
181505.00,A,42.517001666666665,N,-70.87211833333333,W,0.8,257.5,221020,14.9,W,A,10/22/2020 18:15:06.050260
181506.00,A,42.517001666666665,N,-70.87212,W,0.8,256.6,221020,14.9,W,A,10/22/2020 18:15:07.019667
181507.00,A,42.517001666666665,N,-70.87212333333333,W,0.8,256.5,221020,14.9,W,A,10/22/2020 18:15:07.934223
181508.00,A,42.517,N,-70.872125,W,0.8,256.0,221020,14.9,W,A,10/22/2020 18:15:09.072180
181509.00,A,42.517,N,-70.87212833333334,W,0.8,257.5,221020,14.9,W,A,10/22/2020 18:15:09.937866
181510.00,A,42.51699833333333,N,-70.87213,W,0.8,256.6,221020,14.9,W,A,10/22/2020 18:15:10.954147
181511.00,A,42.51699833333333,N,-70.87213333333334,W,0.8,257.0,221020,14.9,W,A,10/22/2020 18:15:12.255672
181512.00,A,42.51699833333333,N,-70.87213666666666,W,0.8,256.0,221020,14.9,W,A,10/22/2020 18:15:12.928866
181513.00,A,42.516996666666664,N,-70.87213833333334,W,0.8,255.6,221020,14.9,W,A,10/22/2020 18:15:13.925202
181514.00,A,42.516996666666664,N,-70.87214166666666,W,0.6,251.6,221020,14.9,W,A,10/22/2020 18:15:15.071138
181515.00,A,42.516995,N,-70.87214333333333,W,0.6,247.3,221020,14.9,W,A,10/22/2020 18:15:15.945800
181516.00,A,42.516995,N,-70.87214666666667,W,0.6,245.8,221020,14.9,W,A,10/22/2020 18:15:17.069797
181517.00,A,42.516995,N,-70.87215,W,0.6,244.3,221020,14.9,W,A,10/22/2020 18:15:18.024244
181518.00,A,42.51699333333333,N,-70.87215166666667,W,0.5,243.2,221020,14.9,W,A,10/22/2020 18:15:18.970714
181519.00,A,42.51699333333333,N,-70.87215333333333,W,0.5,252.9,221020,14.9,W,A,10/22/2020 18:15:20.039853
181520.00,A,42.51699333333333,N,-70.87215666666667,W,0.4,255.0,221020,14.9,W,A,10/22/2020 18:15:20.928477
181521.00,A,42.51699333333333,N,-70.87216,W,0.4,253.5,221020,14.9,W,A,10/22/2020 18:15:21.924815
181522.00,A,42.51699333333333,N,-70.87216166666667,W,0.5,248.8,221020,14.9,W,A,10/22/2020 18:15:22.978995
181523.00,A,42.51699333333333,N,-70.87216333333333,W,0.4,250.0,221020,14.9,W,A,10/22/2020 18:15:23.972338
181524.00,A,42.51699333333333,N,-70.87216666666667,W,0.5,247.7,221020,14.9,W,A,10/22/2020 18:15:25.161159
181525.00,A,42.51699333333333,N,-70.87216833333333,W,0.5,247.0,221020,14.9,W,A,10/22/2020 18:15:26.127574
181526.00,A,42.516995,N,-70.87217,W,0.6,247.9,221020,14.9,W,A,10/22/2020 18:15:26.950374
181527.00,A,42.516995,N,-70.87217333333334,W,0.6,248.1,221020,14.9,W,A,10/22/2020 18:15:27.924766
181528.00,A,42.516995,N,-70.872175,W,0.6,248.9,221020,14.9,W,A,10/22/2020 18:15:28.952021
181529.00,A,42.516995,N,-70.87217833333334,W,0.6,249.5,221020,14.9,W,A,10/22/2020 18:15:30.423089
181530.00,A,42.516995,N,-70.87218166666666,W,0.6,245.9,221020,14.9,W,A,10/22/2020 18:15:31.078334
181531.00,A,42.516995,N,-70.87218333333334,W,0.4,238.4,221020,14.9,W,A,10/22/2020 18:15:31.931059
181532.00,A,42.516996666666664,N,-70.872185,W,0.4,223.6,221020,14.9,W,A,10/22/2020 18:15:32.928392
181533.00,A,42.516996666666664,N,-70.87218833333333,W,0.4,208.9,221020,14.9,W,A,10/22/2020 18:15:33.951652
181534.00,A,42.516996666666664,N,-70.87219166666667,W,0.5,188.2,221020,14.9,W,A,10/22/2020 18:15:34.926047
181535.00,A,42.516996666666664,N,-70.872195,W,0.6,164.3,221020,14.9,W,A,10/22/2020 18:15:36.037077
181536.00,A,42.516996666666664,N,-70.87219833333333,W,0.6,156.7,221020,14.9,W,A,10/22/2020 18:15:37.129156
181537.00,A,42.516996666666664,N,-70.87220333333333,W,0.9,147.4,221020,14.9,W,A,10/22/2020 18:15:38.149427
181538.00,A,42.516995,N,-70.87220666666667,W,1.0,146.4,221020,14.9,W,A,10/22/2020 18:15:39.193636
181539.00,A,42.516995,N,-70.87220833333333,W,1.2,140.7,221020,14.9,W,A,10/22/2020 18:15:39.991501
181541.00,A,42.516985,N,-70.87221166666667,W,1.3,135.9,221020,14.9,W,A,10/22/2020 18:15:42.070940
181542.00,A,42.51697333333333,N,-70.87221666666667,W,1.3,140.3,221020,14.9,W,A,10/22/2020 18:15:42.929643
181543.00,A,42.51696333333334,N,-70.87221833333334,W,1.3,134.4,221020,14.9,W,A,10/22/2020 18:15:44.133426
181544.00,A,42.516956666666665,N,-70.87221833333334,W,1.3,128.5,221020,14.9,W,A,10/22/2020 18:15:45.034021
181545.00,A,42.51694833333333,N,-70.87221666666667,W,1.3,122.9,221020,14.9,W,A,10/22/2020 18:15:46.004425
181546.00,A,42.516945,N,-70.87221333333333,W,1.3,112.1,221020,14.9,W,A,10/22/2020 18:15:46.929947
181547.00,A,42.51694166666667,N,-70.87221,W,1.3,107.4,221020,14.9,W,A,10/22/2020 18:15:48.035992
181548.00,A,42.516938333333336,N,-70.87220833333333,W,1.2,104.1,221020,14.9,W,A,10/22/2020 18:15:49.097154
181549.00,A,42.516933333333334,N,-70.87220833333333,W,1.0,110.4,221020,14.9,W,A,10/22/2020 18:15:50.002732
181550.00,A,42.51692833333333,N,-70.87220666666667,W,1.1,104.6,221020,14.9,W,A,10/22/2020 18:15:50.931251
181551.00,A,42.516925,N,-70.87220666666667,W,0.9,107.9,221020,14.9,W,A,10/22/2020 18:15:51.959500
181552.00,A,42.51691833333334,N,-70.87220833333333,W,0.8,108.8,221020,14.9,W,A,10/22/2020 18:15:52.936886
181553.00,A,42.516915,N,-70.87220666666667,W,0.8,103.4,221020,14.9,W,A,10/22/2020 18:15:53.924246
181554.00,A,42.51691,N,-70.87221,W,0.6,109.3,221020,14.9,W,A,10/22/2020 18:15:54.986405
181555.00,A,42.516906666666664,N,-70.87220833333333,W,0.6,109.7,221020,14.9,W,A,10/22/2020 18:15:55.975760
181556.00,A,42.516905,N,-70.87221333333333,W,0.4,114.0,221020,14.9,W,A,10/22/2020 18:15:57.031935
181557.00,A,42.516905,N,-70.87221666666667,W,0.4,109.9,221020,14.9,W,A,10/22/2020 18:15:57.934523
181558.00,A,42.51690333333333,N,-70.87221833333334,W,0.3,117.2,221020,14.9,W,A,10/22/2020 18:15:58.940831
181559.00,A,42.51690166666667,N,-70.87221833333334,W,0.3,115.8,221020,14.9,W,A,10/22/2020 18:15:59.942156
181600.00,A,42.5169,N,-70.87222166666666,W,0.3,118.4,221020,14.9,W,A,10/22/2020 18:16:00.924526
181601.00,A,42.51689833333333,N,-70.87222333333334,W,0.2,118.5,221020,14.9,W,A,10/22/2020 18:16:02.090410
181602.00,A,42.51689833333333,N,-70.87222333333334,W,0.2,113.5,221020,14.9,W,A,10/22/2020 18:16:03.035883
181603.00,A,42.51689833333333,N,-70.87222,W,0.2,107.1,221020,14.9,W,A,10/22/2020 18:16:04.264596
181604.00,A,42.51689833333333,N,-70.87222,W,0.2,98.2,221020,14.9,W,A,10/22/2020 18:16:05.104351
181605.00,A,42.51689666666667,N,-70.87222166666666,W,0.1,111.0,221020,14.9,W,A,10/22/2020 18:16:05.994969
181607.00,A,42.516895,N,-70.87222166666666,W,0.1,122.3,221020,14.9,W,A,10/22/2020 18:16:07.956725
181608.00,A,42.516895,N,-70.87222333333334,W,0.0,133.7,221020,14.9,W,A,10/22/2020 18:16:09.002925
181609.00,A,42.516895,N,-70.87222333333334,W,0.0,193.9,221020,14.9,W,A,10/22/2020 18:16:09.940421
181610.00,A,42.516895,N,-70.87222333333334,W,0.1,226.9,221020,14.9,W,A,10/22/2020 18:16:10.942737
181611.00,A,42.516895,N,-70.872225,W,0.2,246.8,221020,14.9,W,A,10/22/2020 18:16:11.954036
181612.00,A,42.516895,N,-70.87222666666666,W,0.2,253.3,221020,14.9,W,A,10/22/2020 18:16:12.926434
181614.00,A,42.51689666666667,N,-70.87222666666666,W,0.3,255.6,221020,14.9,W,A,10/22/2020 18:16:14.949025
181615.00,A,42.51689666666667,N,-70.872225,W,0.2,253.9,221020,14.9,W,A,10/22/2020 18:16:16.003206
181616.00,A,42.516895,N,-70.87222666666666,W,0.2,245.9,221020,14.9,W,A,10/22/2020 18:16:17.085314
181617.00,A,42.516895,N,-70.872225,W,0.0,110.0,221020,14.9,W,A,10/22/2020 18:16:17.976929
181618.00,A,42.51689666666667,N,-70.872225,W,0.2,100.7,221020,14.9,W,A,10/22/2020 18:16:18.938359
181619.00,A,42.51689666666667,N,-70.872225,W,0.4,96.4,221020,14.9,W,A,10/22/2020 18:16:20.283760
181621.00,A,42.51689666666667,N,-70.87222333333334,W,0.6,92.9,221020,14.9,W,A,10/22/2020 18:16:21.955291
181622.00,A,42.51689666666667,N,-70.87222333333334,W,1.0,91.4,221020,14.9,W,A,10/22/2020 18:16:22.924697
181623.00,A,42.51689666666667,N,-70.87222333333334,W,1.2,88.0,221020,14.9,W,A,10/22/2020 18:16:23.955943
181624.00,A,42.51689833333333,N,-70.87221333333333,W,1.5,83.7,221020,14.9,W,A,10/22/2020 18:16:24.956267
181625.00,A,42.51690166666667,N,-70.87219666666667,W,2.1,78.7,221020,14.9,W,A,10/22/2020 18:16:26.062311
181626.00,A,42.516905,N,-70.87217833333334,W,2.3,76.1,221020,14.9,W,A,10/22/2020 18:16:26.929988
181627.00,A,42.51690833333333,N,-70.87216,W,2.5,73.5,221020,14.9,W,A,10/22/2020 18:16:27.927320
181628.00,A,42.516911666666665,N,-70.87213833333334,W,2.7,71.9,221020,14.9,W,A,10/22/2020 18:16:29.057301
181629.00,A,42.51691666666667,N,-70.87212,W,2.8,71.6,221020,14.9,W,A,10/22/2020 18:16:29.928968
181630.00,A,42.51692166666667,N,-70.87209833333333,W,2.9,70.9,221020,14.9,W,A,10/22/2020 18:16:30.927301
181631.00,A,42.51692333333333,N,-70.872075,W,3.0,71.2,221020,14.9,W,A,10/22/2020 18:16:31.943581
181632.00,A,42.516931666666665,N,-70.87205666666667,W,3.2,67.4,221020,14.9,W,A,10/22/2020 18:16:32.937924
181634.00,A,42.51694833333333,N,-70.87200666666666,W,3.3,60.9,221020,14.9,W,A,10/22/2020 18:16:34.958520
181635.00,A,42.51696166666667,N,-70.87199,W,3.3,56.5,221020,14.9,W,A,10/22/2020 18:16:36.104477
181636.00,A,42.51697,N,-70.87197333333333,W,3.2,54.2,221020,14.9,W,A,10/22/2020 18:16:37.127720
181637.00,A,42.51698,N,-70.87195833333334,W,3.2,52.3,221020,14.9,W,A,10/22/2020 18:16:37.929576
181638.00,A,42.51699,N,-70.87194166666667,W,3.3,50.9,221020,14.9,W,A,10/22/2020 18:16:38.941871
181639.00,A,42.517,N,-70.871925,W,3.3,49.8,221020,14.9,W,A,10/22/2020 18:16:39.929228
181640.00,A,42.51701,N,-70.87191166666666,W,3.3,48.4,221020,14.9,W,A,10/22/2020 18:16:40.952491
181641.00,A,42.51702,N,-70.87189833333333,W,3.2,48.2,221020,14.9,W,A,10/22/2020 18:16:41.951819
181642.00,A,42.51703166666667,N,-70.87188166666667,W,3.3,48.8,221020,14.9,W,A,10/22/2020 18:16:42.930206
181643.00,A,42.51704333333333,N,-70.871865,W,3.3,49.9,221020,14.9,W,A,10/22/2020 18:16:43.950476
181644.00,A,42.51705333333334,N,-70.871845,W,3.3,51.2,221020,14.9,W,A,10/22/2020 18:16:44.927861
181645.00,A,42.51706333333333,N,-70.87182833333334,W,3.2,52.1,221020,14.9,W,A,10/22/2020 18:16:45.945144
181646.00,A,42.517071666666666,N,-70.87181166666667,W,3.2,53.1,221020,14.9,W,A,10/22/2020 18:16:46.937489
181647.00,A,42.51708333333333,N,-70.87179666666667,W,3.3,53.3,221020,14.9,W,A,10/22/2020 18:16:47.932828
181648.00,A,42.517091666666666,N,-70.87177833333334,W,3.3,53.9,221020,14.9,W,A,10/22/2020 18:16:48.942129
181649.00,A,42.5171,N,-70.87176,W,3.3,53.2,221020,14.9,W,A,10/22/2020 18:16:49.955420
181650.00,A,42.51711,N,-70.87174333333333,W,3.3,52.8,221020,14.9,W,A,10/22/2020 18:16:51.043511
181651.00,A,42.51712,N,-70.87172833333334,W,3.2,52.7,221020,14.9,W,A,10/22/2020 18:16:51.986990
181652.00,A,42.51713,N,-70.87171333333333,W,3.1,52.9,221020,14.9,W,A,10/22/2020 18:16:52.990304
181653.00,A,42.517138333333335,N,-70.87170166666667,W,3.1,53.9,221020,14.9,W,A,10/22/2020 18:16:53.926799
181654.00,A,42.51714833333333,N,-70.871685,W,3.1,54.7,221020,14.9,W,A,10/22/2020 18:16:55.021871
181655.00,A,42.517158333333334,N,-70.87166833333333,W,3.1,55.9,221020,14.9,W,A,10/22/2020 18:16:56.264549
181656.00,A,42.51716833333333,N,-70.87165166666666,W,3.1,56.4,221020,14.9,W,A,10/22/2020 18:16:57.139212
181657.00,A,42.517175,N,-70.871635,W,2.9,57.0,221020,14.9,W,A,10/22/2020 18:16:58.123581
181658.00,A,42.517181666666666,N,-70.871625,W,2.9,56.8,221020,14.9,W,A,10/22/2020 18:16:58.956351
181659.00,A,42.51718666666667,N,-70.87161,W,2.8,58.2,221020,14.9,W,A,10/22/2020 18:16:59.926756
181700.00,A,42.51719333333333,N,-70.871595,W,2.9,59.2,221020,14.9,W,A,10/22/2020 18:17:00.960993
181701.00,A,42.51719833333333,N,-70.87157833333333,W,2.9,61.2,221020,14.9,W,A,10/22/2020 18:17:01.996222
181702.00,A,42.517205,N,-70.87156333333333,W,2.9,63.1,221020,14.9,W,A,10/22/2020 18:17:02.968625
