date,time,wavelength1,bb_470_raw,wavelength2,bb_532_raw,wavelength3,bb_650_raw,wavelength4,datetime
10/22/20,11:42:56,470,134,532,154,650,199,538,10/22/2020 18:44:39.391776
10/22/20,11:42:57,470,131,532,146,650,196,539,10/22/2020 18:44:40.527737
10/22/20,11:42:58,470,133,532,148,650,190,539,10/22/2020 18:44:41.653726
10/22/20,11:42:59,470,133,532,150,650,198,539,10/22/2020 18:44:42.777718
10/22/20,11:43:00,470,129,532,153,650,185,538,10/22/2020 18:44:43.890739
10/22/20,11:43:01,470,136,532,150,650,199,539,10/22/2020 18:44:45.050639
10/22/20,11:43:02,470,124,532,148,650,183,539,10/22/2020 18:44:46.190590
10/22/20,11:43:04,470,132,532,152,650,189,539,10/22/2020 18:44:47.302615
10/22/20,11:43:05,470,131,532,153,650,187,539,10/22/2020 18:44:48.814576
10/22/20,11:43:06,470,132,532,154,650,191,539,10/22/2020 18:44:49.552600
10/22/20,11:43:07,470,124,532,155,650,191,539,10/22/2020 18:44:50.681578
10/22/20,11:43:08,470,126,532,144,650,182,539,10/22/2020 18:44:51.911289
10/22/20,11:43:09,470,129,532,156,650,192,539,10/22/2020 18:44:52.936547
10/22/20,11:43:10,470,132,532,147,650,199,539,10/22/2020 18:44:54.094452
10/22/20,11:43:11,470,126,532,140,650,185,539,10/22/2020 18:44:55.198500
10/22/20,11:43:13,470,129,532,145,650,189,538,10/22/2020 18:44:56.381335
10/22/20,11:43:14,470,131,532,146,650,189,539,10/22/2020 18:44:57.500345
10/22/20,11:43:15,470,138,532,168,650,189,538,10/22/2020 18:44:58.613366
10/22/20,11:43:16,470,132,532,171,650,198,539,10/22/2020 18:44:59.727384
10/22/20,11:43:17,470,129,532,152,650,192,539,10/22/2020 18:45:01.000979
10/22/20,11:43:18,470,132,532,159,650,204,539,10/22/2020 18:45:02.017261
10/22/20,11:43:19,470,129,532,147,650,201,538,10/22/2020 18:45:03.150233
10/22/20,11:43:20,470,129,532,166,650,182,539,10/22/2020 18:45:04.294172
10/22/20,11:43:22,470,130,532,151,650,198,539,10/22/2020 18:45:05.448084
10/22/20,11:43:23,470,134,532,150,650,183,539,10/22/2020 18:45:06.560109
10/22/20,11:43:24,470,135,532,152,650,188,539,10/22/2020 18:45:07.656178
10/22/20,11:43:25,470,132,532,151,650,193,539,10/22/2020 18:45:08.773192
10/22/20,11:43:26,470,125,532,152,650,186,539,10/22/2020 18:45:09.889204
10/22/20,11:43:27,470,127,532,152,650,183,539,10/22/2020 18:45:11.051099
10/22/20,11:43:28,470,134,532,158,650,192,539,10/22/2020 18:45:12.200027
10/22/20,11:43:30,470,126,532,147,650,201,539,10/22/2020 18:45:13.333996
10/22/20,11:43:31,470,128,532,155,650,199,539,10/22/2020 18:45:14.454994
10/22/20,11:43:32,470,137,532,150,650,189,539,10/22/2020 18:45:15.581979
10/22/20,11:43:33,470,140,532,162,650,194,538,10/22/2020 18:45:16.721929
10/22/20,11:43:34,470,139,532,155,650,195,539,10/22/2020 18:45:17.873851
10/22/20,11:43:35,470,132,532,154,650,185,539,10/22/2020 18:45:18.969917
10/22/20,11:43:36,470,132,532,148,650,189,538,10/22/2020 18:45:20.110867
10/22/20,11:43:37,470,131,532,153,650,187,539,10/22/2020 18:45:21.225884
10/22/20,11:43:39,470,129,532,158,650,196,539,10/22/2020 18:45:22.377805
10/22/20,11:43:40,470,136,532,154,650,200,539,10/22/2020 18:45:23.499802
10/22/20,11:43:41,470,136,532,154,650,197,539,10/22/2020 18:45:24.641748
10/22/20,11:43:42,470,136,532,156,650,206,538,10/22/2020 18:45:25.768737
10/22/20,11:43:43,470,129,532,146,650,183,539,10/22/2020 18:45:26.888740
10/22/20,11:43:44,470,133,532,153,650,206,539,10/22/2020 18:45:28.017720
10/22/20,11:43:45,470,131,532,150,650,190,539,10/22/2020 18:45:29.181605
10/22/20,11:43:46,470,132,532,155,650,198,539,10/22/2020 18:45:30.293631
10/22/20,11:43:48,470,133,532,150,650,189,539,10/22/2020 18:45:31.423610
10/22/20,11:43:49,470,131,532,149,650,187,539,10/22/2020 18:45:32.831842
10/22/20,11:43:50,470,133,532,163,650,179,539,10/22/2020 18:45:33.685562
10/22/20,11:43:51,470,131,532,152,650,186,539,10/22/2020 18:45:34.821521
10/22/20,11:43:52,470,132,532,156,650,185,539,10/22/2020 18:45:35.938533
10/22/20,11:43:53,470,133,532,166,650,187,539,10/22/2020 18:45:37.201157
10/22/20,11:43:54,470,131,532,166,650,188,539,10/22/2020 18:45:38.218436
10/22/20,11:43:56,470,144,532,169,650,189,539,10/22/2020 18:45:39.328467
10/22/20,11:43:57,470,134,532,157,650,185,538,10/22/2020 18:45:40.589096
10/22/20,11:43:58,470,131,532,144,650,185,539,10/22/2020 18:45:41.604379
10/22/20,11:43:59,470,130,532,139,650,186,539,10/22/2020 18:45:42.837082
10/22/20,11:44:00,470,133,532,156,650,192,539,10/22/2020 18:45:43.856355
10/22/20,11:44:01,470,132,532,139,650,195,539,10/22/2020 18:45:44.994313
10/22/20,11:44:02,470,132,532,161,650,187,539,10/22/2020 18:45:46.129276
10/22/20,11:44:03,470,131,532,150,650,186,538,10/22/2020 18:45:47.245291
10/22/20,11:44:05,470,130,532,157,650,187,539,10/22/2020 18:45:48.387238
10/22/20,11:44:06,470,129,532,149,650,185,539,10/22/2020 18:45:49.519210
10/22/20,11:44:07,470,138,532,158,650,195,539,10/22/2020 18:45:50.647193
10/22/20,11:44:08,470,128,532,152,650,189,539,10/22/2020 18:45:51.783157
10/22/20,11:44:09,470,135,532,155,650,188,539,10/22/2020 18:45:52.917124
10/22/20,11:44:10,470,124,532,148,650,181,538,10/22/2020 18:45:54.034134
10/22/20,11:44:11,470,126,532,150,650,185,539,10/22/2020 18:45:55.168104
10/22/20,11:44:13,470,136,532,157,650,190,539,10/22/2020 18:45:56.434714
10/22/20,11:44:14,470,133,532,159,650,186,539,10/22/2020 18:45:57.433046
10/22/20,11:44:15,470,136,532,154,650,186,539,10/22/2020 18:45:58.567011
10/22/20,11:44:16,470,145,532,149,650,185,539,10/22/2020 18:45:59.690005
10/22/20,11:44:17,470,133,532,153,650,185,539,10/22/2020 18:46:00.837936
10/22/20,11:44:18,470,131,532,151,650,195,539,10/22/2020 18:46:01.963925
10/22/20,11:44:19,470,133,532,150,650,186,539,10/22/2020 18:46:03.082930
10/22/20,11:44:20,470,130,532,150,650,183,539,10/22/2020 18:46:04.208922
10/22/20,11:44:22,470,130,532,151,650,186,539,10/22/2020 18:46:05.348871
10/22/20,11:44:23,470,131,532,154,650,186,539,10/22/2020 18:46:06.492813
10/22/20,11:44:24,470,132,532,148,650,191,539,10/22/2020 18:46:07.633760
10/22/20,11:44:25,470,139,532,174,650,197,539,10/22/2020 18:46:08.758751
10/22/20,11:44:26,470,137,532,151,650,187,539,10/22/2020 18:46:09.873768
10/22/20,11:44:27,470,130,532,149,650,188,539,10/22/2020 18:46:11.003746
10/22/20,11:44:28,470,130,532,153,650,186,539,10/22/2020 18:46:12.143697
10/22/20,11:44:29,470,131,532,161,650,183,539,10/22/2020 18:46:13.288635
10/22/20,11:44:31,470,131,532,150,650,188,539,10/22/2020 18:46:14.414625
10/22/20,11:44:32,470,133,532,152,650,191,539,10/22/2020 18:46:15.534628
10/22/20,11:44:33,470,134,532,157,650,199,539,10/22/2020 18:46:16.660616
10/22/20,11:44:34,470,125,532,156,650,188,539,10/22/2020 18:46:17.797575
10/22/20,11:44:35,470,133,532,153,650,187,539,10/22/2020 18:46:19.031276
10/22/20,11:44:36,470,129,532,150,650,200,539,10/22/2020 18:46:20.060522
10/22/20,11:44:37,470,134,532,158,650,190,539,10/22/2020 18:46:21.183519
10/22/20,11:44:39,470,131,532,155,650,215,539,10/22/2020 18:46:22.330452
10/22/20,11:44:40,470,133,532,160,650,191,539,10/22/2020 18:46:23.460429
10/22/20,11:44:41,470,131,532,163,650,226,539,10/22/2020 18:46:24.589410
10/22/20,11:44:42,470,135,532,146,650,182,539,10/22/2020 18:46:25.713404
10/22/20,11:44:43,470,137,532,135,650,189,539,10/22/2020 18:46:26.837397
10/22/20,11:44:44,470,131,532,138,650,183,539,10/22/2020 18:46:27.982334
10/22/20,11:44:45,470,131,532,151,650,180,539,10/22/2020 18:46:29.111316
10/22/20,11:44:46,470,130,532,164,650,189,539,10/22/2020 18:46:30.229325
10/22/20,11:44:48,470,134,532,164,650,192,539,10/22/2020 18:46:31.485965
10/22/20,11:44:49,470,132,532,156,650,189,539,10/22/2020 18:46:32.502244
10/22/20,11:44:50,470,136,532,153,650,190,539,10/22/2020 18:46:33.630230
10/22/20,11:44:51,470,131,532,162,650,190,539,10/22/2020 18:46:34.777162
10/22/20,11:44:52,470,219,532,191,650,507,539,10/22/2020 18:46:36.023826
10/22/20,11:44:53,470,131,532,154,650,193,539,10/22/2020 18:46:37.037117
10/22/20,11:44:54,470,138,532,158,650,207,539,10/22/2020 18:46:38.273808
10/22/20,11:44:55,470,140,532,176,650,196,539,10/22/2020 18:46:39.300065
10/22/20,11:44:57,470,145,532,151,650,192,539,10/22/2020 18:46:40.431038
10/22/20,11:44:58,470,142,532,157,650,192,539,10/22/2020 18:46:41.666733
10/22/20,11:44:59,470,142,532,153,650,189,539,10/22/2020 18:46:43.112865
10/22/20,11:45:00,470,136,532,154,650,187,539,10/22/2020 18:46:43.805014
10/22/20,11:45:01,470,137,532,156,650,184,539,10/22/2020 18:46:44.937983
10/22/20,11:45:02,470,129,532,149,650,186,539,10/22/2020 18:46:46.066965
10/22/20,11:45:03,470,136,532,151,650,191,539,10/22/2020 18:46:47.200931
10/22/20,11:45:05,470,135,532,150,650,197,539,10/22/2020 18:46:48.315949
10/22/20,11:45:06,470,138,532,153,650,205,539,10/22/2020 18:46:49.454902
10/22/20,11:45:07,470,130,532,157,650,185,539,10/22/2020 18:46:50.590864
10/22/20,11:45:08,470,130,532,151,650,184,539,10/22/2020 18:46:51.729820
10/22/20,11:45:09,470,129,532,156,650,189,539,10/22/2020 18:46:52.982468
10/22/20,11:45:10,470,129,532,165,650,195,539,10/22/2020 18:46:53.983788
10/22/20,11:45:11,470,135,532,169,650,188,539,10/22/2020 18:46:55.107783
10/22/20,11:45:12,470,135,532,155,650,191,539,10/22/2020 18:46:56.246739
10/22/20,11:45:14,470,133,532,151,650,190,539,10/22/2020 18:46:57.511354
10/22/20,11:45:15,470,134,532,145,650,185,539,10/22/2020 18:46:58.512676
10/22/20,11:45:16,470,139,532,158,650,196,539,10/22/2020 18:46:59.637668
10/22/20,11:45:17,470,132,532,149,650,196,539,10/22/2020 18:47:00.766657
10/22/20,11:45:18,470,132,532,152,650,188,539,10/22/2020 18:47:02.012316
10/22/20,11:45:19,470,130,532,161,650,188,539,10/22/2020 18:47:03.231056
10/22/20,11:45:20,470,130,532,155,650,194,539,10/22/2020 18:47:04.168548
10/22/20,11:45:21,470,131,532,158,650,187,539,10/22/2020 18:47:05.303513
10/22/20,11:45:23,470,134,532,157,650,188,539,10/22/2020 18:47:06.412547
10/22/20,11:45:24,470,129,532,147,650,196,538,10/22/2020 18:47:07.552498
10/22/20,11:45:25,470,127,532,148,650,200,539,10/22/2020 18:47:08.690456
10/22/20,11:45:26,470,134,532,143,650,182,539,10/22/2020 18:47:09.803479
10/22/20,11:45:27,470,136,532,139,650,192,539,10/22/2020 18:47:10.939439
10/22/20,11:45:28,470,127,532,136,650,189,539,10/22/2020 18:47:12.076400
10/22/20,11:45:29,470,127,532,146,650,191,539,10/22/2020 18:47:13.210374
10/22/20,11:45:31,470,134,532,157,650,202,539,10/22/2020 18:47:14.456033
10/22/20,11:45:32,470,129,532,164,650,191,539,10/22/2020 18:47:15.503232
10/22/20,11:45:33,470,129,532,149,650,192,539,10/22/2020 18:47:16.593316
10/22/20,11:45:34,470,126,532,152,650,202,539,10/22/2020 18:47:17.731274
10/22/20,11:45:35,470,131,532,159,650,189,539,10/22/2020 18:47:18.860253
10/22/20,11:45:36,470,138,532,153,650,190,539,10/22/2020 18:47:20.015165
10/22/20,11:45:37,470,123,532,152,650,190,539,10/22/2020 18:47:21.141153
10/22/20,11:45:38,470,135,532,154,650,189,538,10/22/2020 18:47:22.247195
10/22/20,11:45:40,470,137,532,151,650,189,539,10/22/2020 18:47:23.381161
10/22/20,11:45:41,470,128,532,151,650,191,539,10/22/2020 18:47:24.633812
10/22/20,11:45:42,470,136,532,154,650,195,539,10/22/2020 18:47:25.644110
10/22/20,11:45:43,470,134,532,151,650,185,539,10/22/2020 18:47:26.779075
10/22/20,11:45:44,470,132,532,151,650,188,539,10/22/2020 18:47:28.048678
10/22/20,11:45:45,470,131,532,151,650,190,539,10/22/2020 18:47:29.027062
10/22/20,11:45:46,470,132,532,155,650,187,539,10/22/2020 18:47:30.173993
10/22/20,11:45:48,470,128,532,153,650,189,538,10/22/2020 18:47:31.306963
10/22/20,11:45:49,470,128,532,149,650,187,539,10/22/2020 18:47:32.447912
10/22/20,11:45:50,470,129,532,150,650,183,539,10/22/2020 18:47:33.565921
10/22/20,11:45:51,470,130,532,150,650,187,539,10/22/2020 18:47:34.702880
10/22/20,11:45:52,470,127,532,155,650,189,539,10/22/2020 18:47:35.823882
10/22/20,11:45:53,470,129,532,150,650,187,539,10/22/2020 18:47:36.956852
10/22/20,11:45:54,470,124,532,149,650,185,539,10/22/2020 18:47:38.091818
10/22/20,11:45:55,470,126,532,152,650,186,539,10/22/2020 18:47:39.210823
10/22/20,11:45:57,470,124,532,149,650,188,539,10/22/2020 18:47:40.353766
10/22/20,11:45:58,470,129,532,153,650,189,539,10/22/2020 18:47:41.483744
10/22/20,11:45:59,470,129,532,150,650,188,539,10/22/2020 18:47:42.626689
10/22/20,11:46:00,470,124,532,150,650,186,539,10/22/2020 18:47:43.744698
10/22/20,11:46:01,470,127,532,145,650,187,539,10/22/2020 18:47:44.875673
10/22/20,11:46:02,470,125,532,158,650,186,539,10/22/2020 18:47:46.012631
10/22/20,11:46:03,470,125,532,142,650,183,539,10/22/2020 18:47:47.189483
10/22/20,11:46:04,470,127,532,163,650,186,539,10/22/2020 18:47:48.387279
10/22/20,11:46:06,470,128,532,144,650,189,539,10/22/2020 18:47:49.399573
10/22/20,11:46:07,470,125,532,149,650,186,539,10/22/2020 18:47:50.511597
10/22/20,11:46:08,470,129,532,151,650,186,539,10/22/2020 18:47:51.649554
10/22/20,11:46:09,470,127,532,130,650,188,539,10/22/2020 18:47:52.783521
10/22/20,11:46:10,470,127,532,167,650,184,539,10/22/2020 18:47:53.916491
10/22/20,11:46:11,470,130,532,161,650,185,539,10/22/2020 18:47:55.044474
10/22/20,11:46:12,470,131,532,154,650,185,539,10/22/2020 18:47:56.195396
10/22/20,11:46:14,470,125,532,149,650,186,539,10/22/2020 18:47:57.308418
10/22/20,11:46:15,470,127,532,154,650,193,539,10/22/2020 18:47:58.563062
10/22/20,11:46:16,470,127,532,160,650,187,539,10/22/2020 18:47:59.581340
10/22/20,11:46:17,470,124,532,148,650,185,539,10/22/2020 18:48:00.685385
10/22/20,11:46:18,470,124,532,149,650,233,539,10/22/2020 18:48:01.822345
10/22/20,11:46:19,470,147,532,187,650,187,539,10/22/2020 18:48:02.988227
10/22/20,11:46:20,470,174,532,200,650,194,539,10/22/2020 18:48:04.110226
10/22/20,11:46:21,470,142,532,162,650,193,539,10/22/2020 18:48:05.226242
10/22/20,11:46:23,470,231,532,205,650,236,539,10/22/2020 18:48:06.352231
10/22/20,11:46:24,470,216,532,174,650,196,539,10/22/2020 18:48:07.499163
10/22/20,11:46:25,470,265,532,290,650,274,539,10/22/2020 18:48:08.622175
10/22/20,11:46:26,470,146,532,158,650,199,539,10/22/2020 18:48:09.752136
10/22/20,11:46:27,470,129,532,152,650,188,539,10/22/2020 18:48:10.876128
10/22/20,11:46:28,470,127,532,151,650,195,539,10/22/2020 18:48:11.996134
10/22/20,11:46:29,470,124,532,150,650,192,539,10/22/2020 18:48:13.135087
10/22/20,11:46:30,470,132,532,150,650,187,539,10/22/2020 18:48:14.283018
10/22/20,11:46:32,470,128,532,154,650,192,539,10/22/2020 18:48:15.403023
10/22/20,11:46:33,470,128,532,158,650,191,539,10/22/2020 18:48:16.557933
10/22/20,11:46:34,470,199,532,153,650,189,539,10/22/2020 18:48:17.675944
10/22/20,11:46:35,470,129,532,154,650,229,539,10/22/2020 18:48:18.813901
10/22/20,11:46:36,470,129,532,158,650,198,539,10/22/2020 18:48:19.925925
10/22/20,11:46:37,470,139,532,167,650,260,539,10/22/2020 18:48:21.072858
10/22/20,11:46:38,470,185,532,178,650,269,539,10/22/2020 18:48:22.202836
10/22/20,11:46:40,470,161,532,191,650,240,539,10/22/2020 18:48:23.328824
10/22/20,11:46:41,470,142,532,194,650,366,539,10/22/2020 18:48:24.583467
10/22/20,11:46:42,470,129,532,163,650,276,539,10/22/2020 18:48:25.714442
10/22/20,11:46:43,470,134,532,158,650,194,539,10/22/2020 18:48:26.721749
10/22/20,11:46:44,470,129,532,151,650,190,539,10/22/2020 18:48:27.850729
10/22/20,11:46:45,470,135,532,146,650,186,539,10/22/2020 18:48:28.990680
10/22/20,11:46:46,470,130,532,142,650,197,539,10/22/2020 18:48:30.128636
10/22/20,11:46:47,470,129,532,143,650,186,539,10/22/2020 18:48:31.244651
10/22/20,11:46:49,470,129,532,133,650,194,539,10/22/2020 18:48:32.378618
10/22/20,11:46:50,470,127,532,133,650,196,539,10/22/2020 18:48:33.500617
10/22/20,11:46:51,470,131,532,148,650,193,539,10/22/2020 18:48:34.624610
10/22/20,11:46:52,470,138,532,142,650,192,539,10/22/2020 18:48:35.776530
10/22/20,11:46:53,470,172,532,148,650,194,539,10/22/2020 18:48:37.296466
10/22/20,11:46:54,470,132,532,144,650,190,539,10/22/2020 18:48:38.024518
10/22/20,11:46:55,470,126,532,148,650,190,539,10/22/2020 18:48:39.161476
10/22/20,11:46:56,470,129,532,150,650,186,539,10/22/2020 18:48:40.302425
10/22/20,11:46:58,470,132,532,151,650,187,539,10/22/2020 18:48:41.415448
10/22/20,11:46:59,470,134,532,151,650,190,539,10/22/2020 18:48:42.553406
10/22/20,11:47:00,470,135,532,187,650,234,539,10/22/2020 18:48:43.683382
10/22/20,11:47:01,470,121,532,155,650,193,539,10/22/2020 18:48:44.813359
10/22/20,11:47:02,470,134,532,155,650,189,539,10/22/2020 18:48:45.946330
10/22/20,11:47:03,470,127,532,153,650,186,539,10/22/2020 18:48:47.084286
10/22/20,11:47:04,470,131,532,153,650,188,539,10/22/2020 18:48:48.229224
10/22/20,11:47:06,470,138,532,151,650,190,539,10/22/2020 18:48:49.337260
10/22/20,11:47:07,470,126,532,158,650,203,539,10/22/2020 18:48:50.536054
10/22/20,11:47:08,470,151,532,156,650,191,539,10/22/2020 18:48:51.608185
10/22/20,11:47:09,470,130,532,152,650,190,539,10/22/2020 18:48:52.728191
10/22/20,11:47:10,470,121,532,152,650,186,539,10/22/2020 18:48:53.979843
10/22/20,11:47:11,470,126,532,151,650,188,539,10/22/2020 18:48:54.995129
10/22/20,11:47:12,470,129,532,150,650,190,539,10/22/2020 18:48:56.239798
10/22/20,11:47:13,470,130,532,151,650,187,539,10/22/2020 18:48:57.241120
10/22/20,11:47:15,470,128,532,152,650,192,539,10/22/2020 18:48:58.396031
10/22/20,11:47:16,470,127,532,154,650,188,539,10/22/2020 18:48:59.657666
10/22/20,11:47:17,470,147,532,158,650,204,539,10/22/2020 18:49:00.644019
10/22/20,11:47:18,470,136,532,165,650,196,539,10/22/2020 18:49:01.781974
10/22/20,11:47:19,470,137,532,164,650,197,539,10/22/2020 18:49:02.904971
10/22/20,11:47:20,470,127,532,158,650,197,539,10/22/2020 18:49:04.039936
10/22/20,11:47:21,470,130,532,149,650,183,539,10/22/2020 18:49:05.167918
10/22/20,11:47:23,470,129,532,153,650,198,539,10/22/2020 18:49:06.294904
10/22/20,11:47:24,470,127,532,148,650,183,539,10/22/2020 18:49:07.430867
10/22/20,11:47:25,470,126,532,149,650,184,539,10/22/2020 18:49:08.570819
10/22/20,11:47:26,470,126,532,156,650,190,539,10/22/2020 18:49:09.701793
10/22/20,11:47:27,470,131,532,145,650,185,539,10/22/2020 18:49:10.821797
10/22/20,11:47:28,470,123,532,144,650,187,539,10/22/2020 18:49:11.963745
10/22/20,11:47:29,470,125,532,159,650,181,539,10/22/2020 18:49:13.097712
10/22/20,11:47:30,470,127,532,169,650,187,539,10/22/2020 18:49:14.221705
10/22/20,11:47:32,470,133,532,143,650,192,539,10/22/2020 18:49:15.347690
10/22/20,11:47:33,470,126,532,141,650,186,539,10/22/2020 18:49:16.485647
10/22/20,11:47:34,470,128,532,160,650,184,539,10/22/2020 18:49:17.614628
10/22/20,11:47:35,470,129,532,165,650,183,539,10/22/2020 18:49:18.742611
10/22/20,11:47:36,470,130,532,151,650,190,539,10/22/2020 18:49:19.874583
10/22/20,11:47:37,470,128,532,141,650,183,539,10/22/2020 18:49:20.989601
10/22/20,11:47:38,470,130,532,158,650,191,539,10/22/2020 18:49:22.137531
10/22/20,11:47:39,470,159,532,181,650,211,539,10/22/2020 18:49:23.268506
10/22/20,11:47:41,470,151,532,162,650,204,539,10/22/2020 18:49:24.523150
10/22/20,11:47:42,470,146,532,173,650,216,539,10/22/2020 18:49:25.524472
10/22/20,11:47:43,470,148,532,167,650,204,539,10/22/2020 18:49:26.663425
10/22/20,11:47:44,470,147,532,173,650,209,539,10/22/2020 18:49:27.797393
10/22/20,11:47:45,470,141,532,161,650,203,539,10/22/2020 18:49:28.917396
10/22/20,11:47:46,470,139,532,160,650,200,539,10/22/2020 18:49:30.049369
10/22/20,11:47:47,470,143,532,166,650,212,539,10/22/2020 18:49:31.189321
10/22/20,11:47:49,470,136,532,170,650,223,539,10/22/2020 18:49:32.309325
10/22/20,11:47:50,470,131,532,170,650,207,539,10/22/2020 18:49:33.449278
10/22/20,11:47:51,470,141,532,167,650,215,539,10/22/2020 18:49:34.589229
10/22/20,11:47:52,470,132,532,156,650,195,539,10/22/2020 18:49:35.716212
10/22/20,11:47:53,470,133,532,159,650,192,539,10/22/2020 18:49:36.960884
10/22/20,11:47:54,470,138,532,174,650,205,539,10/22/2020 18:49:37.968189
10/22/20,11:47:55,470,137,532,155,650,198,539,10/22/2020 18:49:39.112131
10/22/20,11:47:56,470,137,532,163,650,196,539,10/22/2020 18:49:40.233131
10/22/20,11:47:58,470,133,532,161,650,193,539,10/22/2020 18:49:41.369094
10/22/20,11:47:59,470,132,532,155,650,191,539,10/22/2020 18:49:42.499071
10/22/20,11:48:00,470,132,532,153,650,197,539,10/22/2020 18:49:43.638025
10/22/20,11:48:01,470,134,532,158,650,186,539,10/22/2020 18:49:44.758029
10/22/20,11:48:02,470,137,532,163,650,192,539,10/22/2020 18:49:45.890001
10/22/20,11:48:03,470,131,532,156,650,195,539,10/22/2020 18:49:47.009008
10/22/20,11:48:04,470,129,532,157,650,187,539,10/22/2020 18:49:48.154945
10/22/20,11:48:05,470,130,532,162,650,192,539,10/22/2020 18:49:49.323819
10/22/20,11:48:07,470,127,532,155,650,191,539,10/22/2020 18:49:50.406921
10/22/20,11:48:08,470,131,532,165,650,222,539,10/22/2020 18:49:51.542882
10/22/20,11:48:09,470,128,532,157,650,188,539,10/22/2020 18:49:52.673857
10/22/20,11:48:10,470,132,532,162,650,187,539,10/22/2020 18:49:53.804835
10/22/20,11:48:11,470,132,532,236,650,366,539,10/22/2020 18:49:54.938802
10/22/20,11:48:12,470,129,532,143,650,191,539,10/22/2020 18:49:56.073763
10/22/20,11:48:13,470,191,532,156,650,190,539,10/22/2020 18:49:57.205737
10/22/20,11:48:15,470,147,532,161,650,197,539,10/22/2020 18:49:58.322747
10/22/20,11:48:16,470,131,532,149,650,197,539,10/22/2020 18:49:59.460706
10/22/20,11:48:17,470,393,532,179,650,238,539,10/22/2020 18:50:00.595670
10/22/20,11:48:18,470,136,532,149,650,190,539,10/22/2020 18:50:01.723654
10/22/20,11:48:19,470,129,532,143,650,191,539,10/22/2020 18:50:02.894521
10/22/20,11:48:20,470,126,532,142,650,200,539,10/22/2020 18:50:04.114259
10/22/20,11:48:21,470,134,532,208,650,191,539,10/22/2020 18:50:05.119569
10/22/20,11:48:22,470,129,532,149,650,203,539,10/22/2020 18:50:06.244561
10/22/20,11:48:24,470,134,532,152,650,204,539,10/22/2020 18:50:07.387504
10/22/20,11:48:25,470,131,532,154,650,200,539,10/22/2020 18:50:08.502522
10/22/20,11:48:26,470,133,532,156,650,201,539,10/22/2020 18:50:09.648469
10/22/20,11:48:27,470,144,532,159,650,198,539,10/22/2020 18:50:10.777437
10/22/20,11:48:28,470,188,532,157,650,194,539,10/22/2020 18:50:11.905418
10/22/20,11:48:29,470,130,532,159,650,192,539,10/22/2020 18:50:13.155078
10/22/20,11:48:30,470,133,532,156,650,192,539,10/22/2020 18:50:14.174352
10/22/20,11:48:31,470,127,532,154,650,188,539,10/22/2020 18:50:15.303334
10/22/20,11:48:33,470,133,532,154,650,195,539,10/22/2020 18:50:16.420344
10/22/20,11:48:34,470,129,532,157,650,189,539,10/22/2020 18:50:17.559299
10/22/20,11:48:35,470,159,532,203,650,208,539,10/22/2020 18:50:18.690272
10/22/20,11:48:36,470,157,532,244,650,308,539,10/22/2020 18:50:19.811275
10/22/20,11:48:37,470,134,532,169,650,200,539,10/22/2020 18:50:20.949231
10/22/20,11:48:38,470,133,532,167,650,206,539,10/22/2020 18:50:22.085192
10/22/20,11:48:39,470,132,532,158,650,192,539,10/22/2020 18:50:23.206193
10/22/20,11:48:41,470,132,532,155,650,204,539,10/22/2020 18:50:24.363101
10/22/20,11:48:42,470,127,532,156,650,191,539,10/22/2020 18:50:25.488091
10/22/20,11:48:43,470,131,532,154,650,192,539,10/22/2020 18:50:26.613081
10/22/20,11:48:44,470,129,532,156,650,182,539,10/22/2020 18:50:27.745055
10/22/20,11:48:45,470,128,532,169,650,230,539,10/22/2020 18:50:28.872037
10/22/20,11:48:46,470,128,532,176,650,193,539,10/22/2020 18:50:30.034931
10/22/20,11:48:47,470,130,532,155,650,190,539,10/22/2020 18:50:31.514973
10/22/20,11:48:48,470,130,532,147,650,186,539,10/22/2020 18:50:32.271946
10/22/20,11:48:50,470,127,532,144,650,192,539,10/22/2020 18:50:33.394941
10/22/20,11:48:51,470,126,532,147,650,191,539,10/22/2020 18:50:34.520931
10/22/20,11:48:52,470,129,532,152,650,187,539,10/22/2020 18:50:35.659886
10/22/20,11:48:53,470,129,532,144,650,190,539,10/22/2020 18:50:36.784878
10/22/20,11:48:54,470,130,532,139,650,198,539,10/22/2020 18:50:37.913858
10/22/20,11:48:55,470,128,532,155,650,190,539,10/22/2020 18:50:39.163515
10/22/20,11:48:56,470,127,532,162,650,193,539,10/22/2020 18:50:40.173812
10/22/20,11:48:58,470,137,532,158,650,184,539,10/22/2020 18:50:41.323736
10/22/20,11:48:59,470,128,532,164,650,195,539,10/22/2020 18:50:42.447729
10/22/20,11:49:00,470,123,532,150,650,184,539,10/22/2020 18:50:43.570726
10/22/20,11:49:01,470,129,532,146,650,182,539,10/22/2020 18:50:44.722648
10/22/20,11:49:02,470,133,532,164,650,196,539,10/22/2020 18:50:45.845641
10/22/20,11:49:03,470,127,532,151,650,190,539,10/22/2020 18:50:46.968638
10/22/20,11:49:04,470,128,532,157,650,189,539,10/22/2020 18:50:48.099613
10/22/20,11:49:05,470,130,532,147,650,190,539,10/22/2020 18:50:49.223605
10/22/20,11:49:07,470,132,532,151,650,188,539,10/22/2020 18:50:50.362562
10/22/20,11:49:08,470,129,532,154,650,194,539,10/22/2020 18:50:51.532432
10/22/20,11:49:09,470,125,532,161,650,201,539,10/22/2020 18:50:52.614537
10/22/20,11:49:10,470,135,532,151,650,192,539,10/22/2020 18:50:53.749502
